Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749039393.1645009518,-1.62,0.271,0.249,0.008,1.72,0.520,0.008,-1,0.014
1749039393.2648301125,-1.79,0.271,0.251,0.008,1.66,0.522,0.007,140,0.023
1749039393.3653090000,-1.68,0.271,0.252,0.008,1.55,0.523,0.007,135,0.018
1749039393.4656419754,-1.62,0.270,0.253,0.008,1.60,0.523,0.008,129,0.009
1749039393.5659310818,-1.45,0.270,0.253,0.008,1.66,0.523,0.009,124,0.022
1749039393.6662230492,-1.62,0.273,0.254,0.008,1.78,0.527,0.009,117,0.038
1749039393.7665369511,-1.80,0.284,0.254,0.008,1.83,0.538,0.008,110,0.090
1749039393.8668398857,-1.80,0.298,0.255,0.008,1.89,0.553,0.008,104,0.100
1749039393.9671390057,-1.98,0.316,0.259,0.008,2.01,0.575,0.008,100,0.131
1749039394.0674500465,-2.52,0.337,0.269,0.008,2.12,0.606,0.006,97,0.164
1749039394.1677179337,-2.70,0.361,0.283,0.009,2.18,0.644,0.006,95,0.196
1749039394.2679998875,-3.06,0.384,0.301,0.010,2.18,0.685,0.004,94,0.200
1749039394.3683109283,-3.42,0.403,0.321,0.010,2.18,0.724,0.001,94,0.200
1749039394.4686729908,-3.96,0.417,0.343,0.011,2.18,0.759,-0.002,93,0.185
1749039394.5690000057,-4.32,0.425,0.364,0.012,1.95,0.789,-0.006,93,0.180
1749039394.6693079472,-4.86,0.427,0.386,0.013,1.72,0.813,-0.010,92,0.154
1749039394.7695639133,-5.22,0.430,0.407,0.013,1.55,0.836,-0.015,91,0.173
1749039394.8698649406,-5.40,0.429,0.425,0.014,1.26,0.853,-0.017,89,0.146
1749039394.9701480865,-5.40,0.432,0.441,0.014,1.03,0.872,-0.019,87,0.190
1749039395.0705199242,-5.58,0.436,0.457,0.014,0.80,0.891,-0.022,85,0.176
1749039395.1708650589,-5.40,0.441,0.472,0.014,0.57,0.911,-0.023,83,0.197
1749039395.2712230682,-5.40,0.452,0.489,0.015,0.23,0.939,-0.026,82,0.234
1749039395.3715410233,-5.04,0.464,0.508,0.015,-0.00,0.970,-0.026,80,0.241
1749039395.4718859196,-5.04,0.477,0.530,0.015,-0.40,1.005,-0.030,79,0.256
1749039395.5722219944,-4.68,0.491,0.554,0.014,-0.86,1.042,-0.033,78,0.267
1749039395.6725959778,-4.50,0.501,0.581,0.014,-1.32,1.079,-0.037,78,0.255
1749039395.7729170322,-4.14,0.509,0.608,0.013,-1.78,1.115,-0.040,78,0.263
1749039395.8732430935,-3.96,0.516,0.636,0.012,-2.29,1.149,-0.044,78,0.259
1749039395.9735510349,-3.42,0.519,0.663,0.011,-2.64,1.179,-0.044,78,0.246
1749039396.0738060474,-3.06,0.521,0.690,0.009,-3.21,1.208,-0.048,77,0.250
1749039396.1741490364,-2.34,0.521,0.717,0.008,-3.61,1.235,-0.046,76,0.237
1749039396.2745480537,-1.98,0.521,0.742,0.006,-4.07,1.260,-0.049,76,0.246
1749039396.3748691082,-1.26,0.525,0.767,0.004,-4.47,1.290,-0.048,75,0.276
1749039396.4751360416,-0.72,0.529,0.791,0.002,-4.87,1.318,-0.050,75,0.262
1749039396.5754690170,-0.18,0.534,0.817,0.000,-5.21,1.348,-0.050,75,0.277
1749039396.6759009361,0.54,0.539,0.844,-0.003,-5.50,1.381,-0.050,73,0.282
1749039396.7761459351,1.08,0.544,0.872,-0.005,-5.79,1.414,-0.050,74,0.283
1749039396.8764030933,1.44,0.552,0.901,-0.008,-6.07,1.452,-0.053,73,0.312
1749039396.9767849445,1.80,0.556,0.930,-0.011,-6.30,1.485,-0.055,73,0.280
1749039397.0771260262,2.52,0.560,0.960,-0.015,-6.47,1.518,-0.054,73,0.294
1749039397.1774599552,2.70,0.563,0.991,-0.018,-6.53,1.552,-0.056,73,0.290
1749039397.2777950764,3.60,0.566,1.021,-0.022,-6.53,1.587,-0.051,73,0.302
1749039397.3780798912,3.96,0.565,1.051,-0.025,-6.36,1.615,-0.049,73,0.264
1749039397.4784090519,3.96,0.564,1.081,-0.028,-6.13,1.645,-0.049,72,0.288
1749039397.5787429810,4.32,0.566,1.110,-0.032,-6.02,1.676,-0.049,72,0.296
1749039397.6791110039,3.96,0.568,1.139,-0.035,-5.84,1.707,-0.054,73,0.295
1749039397.7794530392,3.96,0.573,1.168,-0.037,-5.56,1.741,-0.053,72,0.322
1749039397.8798160553,3.78,0.576,1.198,-0.040,-5.27,1.774,-0.055,72,0.294
1749039397.9801070690,3.78,0.575,1.229,-0.043,-4.87,1.804,-0.054,72,0.290
1749039398.0804009438,3.24,0.576,1.260,-0.046,-4.35,1.836,-0.057,74,0.297
1749039398.1807169914,3.06,0.575,1.291,-0.048,-3.90,1.866,-0.056,74,0.289
1749039398.2810399532,2.70,0.573,1.322,-0.050,-3.44,1.895,-0.057,74,0.284
1749039398.3813219070,1.98,0.570,1.351,-0.051,-3.04,1.921,-0.062,73,0.271
1749039398.4821209908,1.26,0.563,1.380,-0.053,-2.58,1.942,-0.066,74,0.250
1749039398.5824210644,0.90,0.560,1.409,-0.054,-2.23,1.969,-0.067,74,0.284
1749039398.6826999187,0.18,0.560,1.436,-0.055,-1.89,1.996,-0.072,73,0.283
1749039398.7829461098,-0.72,0.561,1.463,-0.056,-1.49,2.023,-0.078,74,0.285
1749039398.8832309246,-1.26,0.563,1.491,-0.057,-1.15,2.053,-0.081,74,0.293
1749039398.9835441113,-1.98,0.561,1.519,-0.057,-0.86,2.079,-0.085,74,0.265
1749039399.0838389397,-2.52,0.562,1.548,-0.057,-0.52,2.109,-0.087,74,0.295
1749039399.1841609478,-3.06,0.566,1.578,-0.058,-0.40,2.143,-0.092,74,0.308
1749039399.2846179008,-3.42,0.565,1.606,-0.058,-0.40,2.170,-0.096,73,0.269
1749039399.3848800659,-3.78,0.563,1.637,-0.058,-0.46,2.198,-0.100,73,0.276
1749039399.4852309227,-4.14,0.559,1.667,-0.058,-0.46,2.224,-0.103,74,0.259
1749039399.5854940414,-4.14,0.554,1.696,-0.059,-0.63,2.248,-0.105,75,0.252
1749039399.6858830452,-3.96,0.551,1.723,-0.059,-0.86,2.272,-0.105,75,0.272
1749039399.7862470150,-3.60,0.548,1.749,-0.059,-1.09,2.295,-0.104,76,0.252
1749039399.8866059780,-3.06,0.544,1.776,-0.060,-1.20,2.319,-0.100,76,0.256
1749039399.9869549274,-2.16,0.539,1.802,-0.060,-1.55,2.340,-0.095,78,0.238
1749039400.0872769356,-1.44,0.536,1.829,-0.061,-1.95,2.364,-0.093,80,0.256
1749039400.1876649857,-0.18,0.535,1.855,-0.062,-2.23,2.389,-0.085,72,0.253
1749039400.2880060673,0.54,0.532,1.880,-0.063,-2.52,2.411,-0.081,72,0.243
1749039400.3883070946,1.98,0.532,1.905,-0.064,-2.86,2.437,-0.072,74,0.267
1749039400.4886600971,3.78,0.538,1.930,-0.066,-3.15,2.468,-0.060,72,0.288
1749039400.5889720917,4.86,0.523,1.956,-0.067,-3.44,2.479,-0.054,72,0.148
1749039400.6892979145,6.66,0.523,1.985,-0.069,-3.67,2.507,-0.042,72,0.291
1749039400.7896869183,8.46,0.526,2.011,-0.071,-4.01,2.535,-0.030,70,0.251
1749039400.8900051117,10.62,0.525,2.034,-0.072,-4.13,2.555,-0.013,71,0.243
1749039400.9903390408,12.78,0.521,2.059,-0.074,-4.01,2.574,0.005,72,0.228
1749039401.0910151005,14.94,0.520,2.085,-0.076,-3.90,2.595,0.024,72,0.244
1749039401.1913180351,17.10,0.518,2.110,-0.078,-3.72,2.614,0.042,73,0.234
1749039401.2916519642,19.44,0.518,2.134,-0.079,-3.50,2.632,0.063,72,0.245
1749039401.3919680119,21.42,0.520,2.159,-0.081,-3.04,2.652,0.083,72,0.255
1749039401.4922521114,23.58,0.518,2.184,-0.082,-2.12,2.666,0.107,68,0.226
1749039401.5925390720,25.92,0.519,2.209,-0.082,-0.97,2.680,0.137,70,0.262
1749039401.6928339005,27.90,0.518,2.234,-0.083,0.23,2.691,0.161,73,0.227
1749039401.7932229042,29.70,0.522,2.260,-0.082,1.72,2.706,0.190,73,0.278
1749039401.8935151100,30.42,0.517,2.285,-0.081,3.50,2.714,0.207,73,0.194
1749039401.9938728809,31.86,0.516,2.310,-0.079,5.21,2.722,0.232,73,0.254
1749039402.0942120552,33.48,0.511,2.335,-0.077,6.99,2.724,0.255,73,0.206
1749039402.1946399212,34.20,0.511,2.358,-0.073,8.82,2.732,0.276,69,0.251
1749039402.2950561047,34.92,0.509,2.381,-0.069,10.71,2.737,0.295,72,0.214
1749039402.3953559399,35.28,0.510,2.404,-0.065,12.55,2.746,0.313,73,0.253
1749039402.4957389832,36.00,0.510,2.427,-0.059,14.55,2.751,0.335,73,0.227
1749039402.5961179733,35.28,0.512,2.450,-0.053,16.56,2.766,0.350,73,0.256
1749039402.6965351105,35.82,0.513,2.473,-0.045,18.68,2.771,0.372,76,0.233
1749039402.7968111038,36.36,0.515,2.496,-0.037,20.68,2.776,0.395,77,0.252
1749039402.8971469402,36.36,0.518,2.520,-0.028,22.98,2.784,0.417,77,0.253
1749039402.9974849224,36.36,0.519,2.543,-0.017,25.15,2.790,0.439,75,0.243
1749039403.0978240967,36.54,0.524,2.565,-0.006,27.39,2.795,0.465,76,0.279
1749039403.1981739998,36.72,0.527,2.588,0.006,29.62,2.800,0.489,77,0.253
1749039403.2984640598,36.00,0.527,2.611,0.020,31.97,2.809,0.509,76,0.248
1749039403.3987560272,35.28,0.528,2.634,0.035,34.32,2.818,0.530,77,0.254
1749039403.4990949631,35.10,0.536,2.655,0.050,36.67,2.823,0.559,76,0.302
1749039403.5994439125,34.20,0.537,2.676,0.066,38.90,2.832,0.579,77,0.242
1749039403.6997671127,33.30,0.534,2.696,0.083,41.25,2.838,0.597,76,0.244
1749039403.8000841141,32.40,0.534,2.717,0.102,43.60,2.846,0.620,77,0.264
1749039403.9003520012,31.14,0.535,2.736,0.121,45.89,2.856,0.642,78,0.259
1749039404.0007140636,30.24,0.535,2.754,0.140,48.07,2.862,0.664,77,0.257
1749039404.1010320187,28.98,0.540,2.771,0.160,50.08,2.873,0.690,77,0.290
1749039404.2013289928,27.36,0.536,2.787,0.180,52.20,2.884,0.707,77,0.224
1749039404.3021759987,26.10,0.537,2.804,0.202,54.43,2.892,0.732,77,0.281
1749039404.4024450779,24.84,0.540,2.819,0.225,56.38,2.901,0.758,76,0.269
1749039404.5027210712,23.40,0.539,2.833,0.246,58.27,2.911,0.779,76,0.254
1749039404.6030430794,21.96,0.541,2.847,0.270,60.22,2.921,0.806,76,0.277
1749039404.7033040524,20.16,0.543,2.860,0.293,61.88,2.935,0.830,75,0.269
1749039404.8036260605,18.54,0.548,2.872,0.317,63.66,2.946,0.860,75,0.301
1749039404.9039609432,17.10,0.551,2.884,0.342,65.32,2.957,0.888,75,0.272
1749039405.0043079853,15.30,0.554,2.896,0.368,66.63,2.974,0.917,75,0.291
1749039405.1046950817,14.04,0.561,2.908,0.396,68.01,2.986,0.952,76,0.314
1749039405.2050108910,12.24,0.561,2.918,0.424,69.33,3.000,0.979,75,0.264
1749039405.3053560257,10.80,0.562,2.929,0.453,70.59,3.013,1.008,75,0.289
1749039405.4056859016,9.36,0.558,2.939,0.481,71.62,3.027,1.032,76,0.254
1749039405.5060288906,7.74,0.558,2.948,0.509,72.48,3.043,1.059,76,0.290
1749039405.6063520908,6.84,0.559,2.956,0.536,73.22,3.052,1.086,75,0.278
1749039405.7066578865,5.40,0.557,2.964,0.561,73.63,3.070,1.108,74,0.271
1749039405.8070249557,4.14,0.555,2.971,0.589,74.31,3.082,1.133,74,0.268
1749039405.9073770046,3.42,0.557,2.979,0.617,74.89,3.092,1.163,75,0.292
1749039406.0077509880,2.88,0.560,2.986,0.645,75.40,3.100,1.193,74,0.289
1749039406.1080579758,2.70,0.563,2.993,0.672,75.97,3.104,1.224,73,0.297
1749039406.2083790302,1.98,0.565,3.000,0.700,76.60,3.112,1.254,73,0.290
1749039406.3087830544,1.08,0.567,3.007,0.729,77.01,3.124,1.284,73,0.295
1749039406.4091351032,0.90,0.571,3.014,0.759,77.41,3.130,1.318,73,0.310
1749039406.5094790459,0.36,0.575,3.021,0.789,77.75,3.139,1.351,73,0.306
1749039406.6098101139,-0.36,0.576,3.027,0.820,78.09,3.149,1.383,73,0.296
1749039406.7101099491,-1.08,0.576,3.033,0.850,78.32,3.160,1.412,73,0.294
1749039406.8104619980,-1.44,0.578,3.040,0.881,78.55,3.169,1.444,73,0.304
1749039406.9108679295,-1.80,0.579,3.046,0.911,78.61,3.178,1.474,73,0.298
1749039407.0111429691,-2.16,0.577,3.052,0.940,78.72,3.186,1.502,73,0.288
1749039407.1114780903,-2.52,0.578,3.058,0.970,78.72,3.196,1.531,72,0.301
1749039407.2120471001,-2.88,0.577,3.063,0.999,78.67,3.205,1.559,72,0.292
1749039407.3124539852,-2.88,0.579,3.069,1.029,78.61,3.212,1.590,71,0.311
1749039407.4127330780,-2.88,0.578,3.075,1.059,78.50,3.219,1.619,71,0.280
1749039407.5130128860,-3.06,0.579,3.082,1.090,78.32,3.229,1.650,71,0.313
1749039407.6135079861,-2.70,0.578,3.088,1.120,77.98,3.235,1.679,72,0.281
1749039407.7138030529,-2.52,0.580,3.095,1.150,77.86,3.242,1.711,71,0.322
1749039407.8140931129,-2.16,0.578,3.101,1.180,77.64,3.246,1.740,72,0.273
1749039407.9144890308,-1.80,0.579,3.108,1.210,77.52,3.251,1.771,71,0.313
1749039408.0148410797,-0.90,0.576,3.115,1.241,77.18,3.252,1.801,71,0.272
1749039408.1152229309,-0.36,0.579,3.121,1.271,76.95,3.255,1.834,72,0.322
1749039408.2155261040,0.18,0.578,3.128,1.300,76.66,3.260,1.863,71,0.282
1749039408.3158280849,1.08,0.579,3.135,1.330,76.55,3.259,1.896,71,0.311
1749039408.4162399769,1.80,0.580,3.143,1.359,76.32,3.262,1.927,71,0.297
1749039408.5166349411,2.34,0.579,3.150,1.389,76.15,3.266,1.956,71,0.291
1749039408.6170079708,3.60,0.579,3.157,1.420,76.03,3.261,1.990,71,0.303
1749039408.7172749043,4.68,0.580,3.165,1.449,75.86,3.260,2.021,72,0.303
1749039408.8175499439,5.40,0.580,3.172,1.479,75.80,3.261,2.052,72,0.294
1749039408.9178659916,6.48,0.579,3.180,1.510,75.75,3.258,2.084,72,0.296
1749039409.0181360245,7.56,0.580,3.188,1.540,75.80,3.255,2.116,73,0.305
1749039409.1184859276,8.46,0.579,3.195,1.570,75.86,3.252,2.146,72,0.286
1749039409.2188498974,9.54,0.579,3.203,1.600,75.97,3.248,2.177,73,0.304
1749039409.3191719055,10.26,0.580,3.210,1.629,76.15,3.246,2.208,73,0.300
1749039409.4195110798,11.16,0.580,3.217,1.659,76.49,3.241,2.238,73,0.296
1749039409.5197989941,12.06,0.580,3.225,1.689,76.89,3.236,2.269,72,0.300
1749039409.6200900078,12.96,0.578,3.232,1.720,77.35,3.229,2.298,72,0.283
1749039409.7204968929,13.68,0.576,3.238,1.749,78.04,3.221,2.324,72,0.288
1749039409.8208150864,14.04,0.578,3.244,1.779,78.78,3.216,2.356,71,0.313
1749039409.9211881161,14.58,0.579,3.250,1.809,79.64,3.207,2.386,71,0.298
1749039410.0214679241,14.94,0.579,3.255,1.838,80.56,3.200,2.414,72,0.296
1749039410.1218829155,14.58,0.583,3.260,1.869,81.47,3.199,2.448,71,0.324
1749039410.2222170830,14.40,0.587,3.264,1.900,82.56,3.193,2.483,71,0.320
1749039410.3225779533,14.04,0.591,3.268,1.931,83.54,3.190,2.517,71,0.325
1749039410.4228899479,13.50,0.597,3.271,1.963,84.97,3.183,2.553,72,0.335
1749039410.5232698917,12.60,0.597,3.274,1.997,86.34,3.181,2.586,71,0.301
1749039410.6235730648,11.88,0.598,3.275,2.030,87.61,3.177,2.619,72,0.323
1749039410.7239170074,10.80,0.596,3.276,2.064,88.87,3.176,2.652,72,0.300
1749039410.8242039680,9.18,0.592,3.277,2.097,90.13,3.181,2.682,72,0.292
1749039410.9245491028,7.56,0.588,3.276,2.128,91.27,3.186,2.709,72,0.290
1749039411.0248448849,5.94,0.586,3.275,2.159,92.30,3.191,2.739,71,0.303
1749039411.1251499653,4.14,0.583,3.274,2.188,93.39,3.198,2.766,72,0.283
1749039411.2254838943,1.98,0.580,3.272,2.218,94.42,3.207,2.795,73,0.295
1749039411.3258481026,0.18,0.579,3.269,2.247,95.40,3.213,2.823,72,0.295
1749039411.4261610508,-1.80,0.577,3.266,2.277,96.20,3.222,2.852,72,0.287
1749039411.5264639854,-3.78,0.574,3.263,2.306,96.77,3.233,2.880,73,0.282
1749039411.6267969608,-5.76,0.574,3.259,2.335,97.29,3.244,2.909,73,0.297
1749039411.7270750999,-8.10,0.572,3.256,2.364,97.52,3.262,2.936,74,0.277
1749039411.8274281025,-9.90,0.575,3.252,2.393,97.69,3.274,2.967,74,0.319
1749039411.9277040958,-11.88,0.571,3.248,2.422,97.57,3.291,2.991,74,0.255
1749039412.0280849934,-13.68,0.562,3.244,2.452,97.40,3.305,3.011,74,0.248
1749039412.1285099983,-14.94,0.557,3.240,2.482,96.94,3.318,3.034,74,0.269
1749039412.2287979126,-16.38,0.557,3.237,2.510,96.31,3.334,3.058,76,0.282
1749039412.3291239738,-17.82,0.557,3.234,2.536,95.57,3.352,3.080,75,0.278
1749039412.4301478863,-19.26,0.554,3.232,2.562,94.82,3.370,3.098,75,0.259
1749039412.5304579735,-19.98,0.552,3.230,2.590,93.91,3.383,3.120,75,0.269
1749039412.6307449341,-21.06,0.553,3.228,2.617,92.59,3.403,3.141,74,0.284
1749039412.7311251163,-21.60,0.547,3.227,2.645,91.10,3.418,3.157,74,0.229
1749039412.8320920467,-22.32,0.548,3.227,2.673,89.61,3.439,3.179,78,0.298
1749039412.9324629307,-22.68,0.544,3.228,2.701,88.01,3.455,3.196,78,0.232
1749039413.0328109264,-22.50,0.539,3.229,2.728,86.40,3.466,3.212,79,0.247
1749039413.1331479549,-22.50,0.539,3.231,2.755,84.74,3.482,3.232,81,0.270
1749039413.2334749699,-22.50,0.532,3.234,2.781,83.25,3.494,3.245,82,0.213
1749039413.3337929249,-22.14,0.520,3.237,2.806,81.76,3.500,3.255,84,0.196
1749039413.4340500832,-21.96,0.516,3.241,2.832,80.10,3.513,3.270,76,0.243
1749039413.5343000889,-21.96,0.513,3.245,2.854,78.72,3.526,3.283,78,0.222
1749039413.6346869469,-21.78,0.509,3.250,2.875,77.41,3.538,3.295,77,0.227
1749039413.7349560261,-22.14,0.503,3.255,2.897,76.03,3.551,3.303,78,0.197
1749039413.8352780342,-20.34,0.481,3.261,2.919,74.71,3.541,3.310,79,0.097
1749039413.9356150627,-20.34,0.476,3.267,2.940,73.40,3.553,3.321,79,0.233
1749039414.0359690189,-20.52,0.471,3.272,2.957,72.25,3.564,3.327,83,0.165
1749039414.1363489628,-19.98,0.461,3.277,2.972,71.39,3.565,3.332,79,0.154
1749039414.2366869450,-20.16,0.453,3.283,2.989,70.36,3.573,3.337,78,0.160
1749039414.3369610310,-19.44,0.445,3.289,3.005,69.39,3.576,3.346,81,0.146
1749039414.4373359680,-20.16,0.443,3.295,3.021,68.41,3.590,3.351,80,0.179
1749039414.5376780033,-20.52,0.443,3.301,3.036,67.55,3.603,3.360,82,0.181
1749039414.6380350590,-20.70,0.445,3.307,3.050,66.75,3.616,3.371,75,0.189
1749039414.7383580208,-22.68,0.450,3.314,3.066,65.89,3.642,3.374,81,0.204
1749039414.8387119770,-23.22,0.448,3.322,3.083,64.97,3.656,3.381,81,0.154
1749039414.9391100407,-24.30,0.454,3.330,3.101,64.00,3.680,3.391,80,0.236
1749039415.0394270420,-23.76,0.451,3.339,3.119,63.03,3.688,3.404,78,0.136
1749039415.1396839619,-26.64,0.455,3.348,3.137,62.17,3.719,3.402,79,0.233
1749039415.2399349213,-28.08,0.456,3.358,3.154,61.13,3.740,3.403,68,0.167
