Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749039390.9654960632,2.52,0.301,0.295,0.011,3.50,0.594,0.043,138,0.021
1749039391.0657100677,2.34,0.294,0.301,0.012,3.44,0.593,0.042,139,0.009
1749039391.1659579277,-0.56,0.272,0.304,0.012,3.44,0.575,0.026,-1,0.009
1749039391.1659750938,2.34,0.286,0.304,0.012,3.44,0.589,0.041,-1,0.007
1749039391.2661690712,2.88,0.272,0.305,0.012,3.44,0.575,0.042,-1,0.007
1749039391.2661859989,2.70,0.282,0.305,0.012,3.44,0.585,0.042,-1,0.019
1749039391.3663470745,2.82,0.272,0.305,0.012,3.50,0.575,0.042,-1,0.019
1749039391.3663640022,2.70,0.277,0.305,0.012,3.50,0.580,0.042,-1,0.002
1749039391.4665210247,2.88,0.272,0.306,0.012,3.50,0.576,0.042,140,0.003
1749039391.5667490959,-0.56,0.272,0.307,0.012,3.50,0.578,0.026,140,0.031
1749039391.6669409275,2.88,0.272,0.309,0.012,3.44,0.579,0.042,139,0.017
1749039391.7671139240,2.82,0.272,0.309,0.012,3.44,0.579,0.042,138,0.022
1749039391.8672900200,3.06,0.276,0.311,0.012,3.44,0.586,0.043,138,0.053
1749039391.9674909115,3.06,0.277,0.313,0.012,3.44,0.588,0.043,138,0.012
1749039392.0677170753,2.88,0.280,0.315,0.013,3.44,0.593,0.044,139,0.049
1749039392.1679110527,3.06,0.283,0.318,0.013,3.55,0.599,0.046,140,0.039
1749039392.2681028843,3.06,0.281,0.321,0.013,3.50,0.600,0.045,140,0.011
1749039392.3683509827,3.06,0.279,0.325,0.013,3.44,0.602,0.045,140,0.019
1749039392.4685070515,3.12,0.273,0.331,0.014,3.44,0.602,0.045,-1,0.019
1749039392.4685239792,2.88,0.277,0.331,0.014,3.44,0.606,0.044,-1,0.015
1749039392.5686700344,3.06,0.273,0.333,0.014,3.44,0.604,0.045,-1,0.015
1749039392.5686860085,3.06,0.276,0.333,0.014,3.44,0.608,0.045,-1,0.026
1749039392.6689050198,3.06,0.273,0.334,0.014,3.44,0.605,0.045,-1,0.026
1749039392.6689269543,3.06,0.274,0.334,0.014,3.44,0.606,0.045,-1,0.008
1749039392.7691938877,3.06,0.273,0.336,0.014,3.44,0.607,0.045,140,0.021
1749039392.8694379330,3.12,0.273,0.338,0.014,3.38,0.609,0.045,139,0.022
1749039392.9695870876,3.06,0.273,0.340,0.014,3.44,0.611,0.045,139,0.021
1749039393.0697250366,3.06,0.273,0.342,0.014,3.44,0.613,0.045,139,0.021
1749039393.1699299812,3.06,0.277,0.343,0.014,3.44,0.618,0.045,139,0.047
1749039393.2701110840,3.24,0.276,0.346,0.014,3.44,0.620,0.046,139,0.010
1749039393.3703169823,3.24,0.278,0.348,0.015,3.44,0.624,0.047,139,0.039
1749039393.4704589844,3.24,0.278,0.352,0.015,3.44,0.628,0.047,139,0.023
1749039393.5706260204,3.24,0.279,0.355,0.015,3.50,0.632,0.048,140,0.029
1749039393.6708159447,2.95,0.275,0.357,0.015,3.55,0.631,0.046,-1,0.029
1749039393.6708300114,3.24,0.279,0.357,0.015,3.55,0.634,0.048,-1,0.028
1749039393.7710080147,3.12,0.275,0.359,0.015,3.50,0.633,0.047,-1,0.028
1749039393.7710220814,3.24,0.279,0.359,0.015,3.50,0.636,0.048,-1,0.022
1749039393.8711841106,3.06,0.275,0.362,0.015,3.50,0.636,0.046,-1,0.022
1749039393.8711979389,3.24,0.277,0.362,0.015,3.50,0.637,0.047,-1,0.015
1749039393.9713449478,3.00,0.275,0.366,0.016,3.55,0.640,0.047,-1,0.015
1749039393.9713668823,3.06,0.275,0.366,0.016,3.55,0.640,0.048,-1,0.019
1749039394.0715498924,3.00,0.275,0.368,0.016,3.61,0.642,0.048,-1,0.019
1749039394.0715649128,2.95,0.275,0.368,0.016,3.61,0.642,0.047,-1,0.026
1749039394.1717920303,3.12,0.275,0.369,0.016,3.72,0.643,0.049,139,0.022
1749039394.2720139027,3.06,0.275,0.370,0.016,3.78,0.644,0.049,133,0.024
1749039394.3722059727,3.00,0.275,0.373,0.016,3.84,0.647,0.049,128,0.023
1749039394.4723629951,3.00,0.275,0.377,0.016,3.84,0.651,0.049,124,0.023
1749039394.5725359917,3.24,0.279,0.379,0.017,3.90,0.656,0.052,118,0.047
1749039394.6727440357,3.24,0.293,0.381,0.017,3.95,0.671,0.054,112,0.112
1749039394.7729430199,3.06,0.306,0.383,0.017,3.95,0.686,0.054,108,0.091
1749039394.8731400967,3.06,0.322,0.386,0.017,4.07,0.705,0.057,104,0.136
1749039394.9732909203,3.06,0.341,0.394,0.018,4.18,0.732,0.061,102,0.154
1749039395.0734701157,3.06,0.359,0.407,0.018,4.13,0.764,0.063,102,0.166
1749039395.1737380028,3.06,0.379,0.419,0.019,4.18,0.795,0.067,101,0.190
1749039395.2739570141,3.06,0.393,0.432,0.020,4.30,0.821,0.070,100,0.163
1749039395.3741140366,3.06,0.401,0.450,0.022,4.47,0.847,0.074,101,0.155
1749039395.4742910862,3.06,0.403,0.469,0.023,4.64,0.868,0.077,101,0.134
1749039395.5744740963,3.24,0.406,0.488,0.025,4.76,0.890,0.081,100,0.154
1749039395.6746621132,3.06,0.406,0.504,0.026,4.81,0.906,0.082,98,0.129
1749039395.7750279903,3.24,0.405,0.518,0.027,4.93,0.919,0.085,95,0.141
1749039395.8751819134,3.24,0.404,0.531,0.029,5.10,0.931,0.088,93,0.131
1749039395.9753251076,3.06,0.407,0.546,0.030,5.16,0.949,0.088,91,0.162
1749039396.0755429268,3.06,0.416,0.560,0.031,5.27,0.972,0.091,89,0.196
1749039396.1757750511,2.88,0.428,0.574,0.032,5.33,0.997,0.093,86,0.207
1749039396.2759289742,2.52,0.441,0.588,0.034,5.44,1.024,0.095,85,0.223
1749039396.3761129379,2.52,0.453,0.605,0.035,5.56,1.053,0.099,84,0.224
1749039396.4763169289,2.16,0.465,0.626,0.037,5.73,1.087,0.101,83,0.243
1749039396.5764698982,1.98,0.477,0.649,0.040,6.02,1.122,0.106,82,0.247
1749039396.6766591072,1.80,0.488,0.672,0.042,6.25,1.155,0.110,82,0.250
1749039396.7768089771,1.62,0.494,0.696,0.045,6.47,1.185,0.115,81,0.233
1749039396.8769900799,1.44,0.497,0.721,0.048,6.70,1.213,0.118,81,0.228
1749039396.9771339893,1.26,0.499,0.745,0.051,6.88,1.239,0.122,81,0.227
1749039397.0772879124,0.90,0.499,0.771,0.054,6.88,1.266,0.122,81,0.226
1749039397.1774699688,0.36,0.502,0.796,0.057,6.99,1.294,0.121,80,0.244
1749039397.2776160240,0.00,0.506,0.818,0.060,7.10,1.320,0.123,79,0.247
1749039397.3777959347,-0.36,0.508,0.841,0.062,7.33,1.346,0.124,78,0.237
1749039397.4779829979,-1.08,0.514,0.864,0.066,7.62,1.375,0.125,77,0.272
1749039397.5781819820,-1.26,0.519,0.889,0.069,7.91,1.404,0.129,77,0.251
1749039397.6784589291,-1.44,0.525,0.915,0.073,7.91,1.436,0.132,77,0.278
1749039397.7786519527,-1.98,0.533,0.940,0.076,7.85,1.470,0.131,76,0.289
1749039397.8789169788,-2.52,0.537,0.966,0.080,7.79,1.501,0.129,75,0.265
1749039397.9792819023,-2.88,0.543,0.994,0.083,7.91,1.534,0.131,75,0.289
1749039398.0795240402,-3.24,0.546,1.021,0.087,7.96,1.565,0.132,75,0.272
1749039398.1797919273,-3.42,0.549,1.051,0.091,8.14,1.598,0.136,74,0.285
1749039398.2800478935,-3.60,0.553,1.079,0.095,8.08,1.631,0.138,75,0.290
1749039398.3803019524,-3.96,0.553,1.107,0.099,7.79,1.659,0.136,74,0.261
1749039398.4804999828,-4.32,0.556,1.136,0.103,7.28,1.691,0.132,74,0.297
1749039398.5807089806,-4.50,0.559,1.164,0.107,6.93,1.722,0.131,75,0.288
1749039398.6809370518,-4.32,0.559,1.193,0.110,6.65,1.751,0.133,74,0.271
1749039398.7811329365,-4.14,0.562,1.221,0.113,6.42,1.782,0.135,74,0.304
1749039398.8813478947,-3.42,0.561,1.249,0.116,6.13,1.810,0.143,74,0.267
1749039398.9816179276,-2.88,0.562,1.280,0.119,5.84,1.841,0.148,76,0.292
1749039399.0818829536,-2.70,0.561,1.309,0.122,5.67,1.870,0.151,74,0.273
1749039399.1820569038,-2.34,0.563,1.337,0.125,5.39,1.899,0.155,76,0.297
1749039399.2822299004,-1.62,0.558,1.365,0.128,5.04,1.922,0.161,75,0.240
1749039399.3824229240,-0.90,0.555,1.394,0.130,4.76,1.948,0.167,76,0.278
1749039399.4826440811,-0.54,0.555,1.423,0.133,4.53,1.976,0.172,74,0.276
1749039399.5828349590,0.18,0.553,1.452,0.135,4.30,2.003,0.178,75,0.263
1749039399.6830420494,0.72,0.554,1.478,0.137,4.24,2.030,0.185,75,0.290
1749039399.7832810879,1.26,0.554,1.504,0.139,4.13,2.055,0.191,75,0.264
1749039399.8834729195,1.98,0.553,1.532,0.141,3.90,2.082,0.198,76,0.277
1749039399.9836709499,2.52,0.554,1.560,0.143,3.67,2.111,0.203,75,0.282
1749039400.0838999748,3.24,0.559,1.588,0.144,3.50,2.143,0.210,74,0.304
1749039400.1841449738,3.96,0.558,1.617,0.146,3.61,2.170,0.219,76,0.258
1749039400.2843699455,4.50,0.557,1.644,0.148,3.72,2.195,0.228,75,0.281
1749039400.3845241070,5.04,0.556,1.673,0.150,3.90,2.222,0.236,76,0.271
1749039400.4847230911,5.22,0.556,1.704,0.152,4.18,2.253,0.243,76,0.280
1749039400.5849330425,5.58,0.552,1.732,0.154,4.24,2.276,0.248,77,0.250
1749039400.6851310730,5.76,0.553,1.758,0.156,4.30,2.302,0.253,78,0.289
1749039400.7853190899,5.94,0.548,1.787,0.158,4.58,2.326,0.258,77,0.234
1749039400.8854610920,5.94,0.542,1.815,0.161,5.21,2.347,0.266,76,0.246
1749039400.9855959415,6.12,0.539,1.841,0.163,5.67,2.368,0.273,77,0.254
1749039401.0857849121,5.94,0.541,1.869,0.166,6.30,2.398,0.281,77,0.284
1749039401.1860270500,5.76,0.538,1.895,0.169,6.70,2.421,0.285,78,0.236
1749039401.2862379551,5.22,0.539,1.919,0.172,7.05,2.445,0.286,78,0.276
1749039401.3863990307,4.68,0.534,1.943,0.175,7.33,2.465,0.286,78,0.222
1749039401.4865601063,3.96,0.531,1.971,0.179,7.62,2.491,0.286,78,0.252
1749039401.5867049694,3.42,0.529,1.998,0.182,7.96,2.517,0.286,78,0.247
1749039401.6868638992,3.06,0.532,2.024,0.186,8.37,2.545,0.291,79,0.273
1749039401.7870290279,2.70,0.531,2.048,0.189,8.59,2.568,0.293,79,0.242
1749039401.8872458935,2.34,0.529,2.072,0.193,9.00,2.590,0.297,79,0.244
1749039401.9874579906,1.62,0.526,2.097,0.197,9.28,2.614,0.297,79,0.240
1749039402.0877089500,1.08,0.524,2.124,0.202,9.51,2.639,0.298,80,0.240
1749039402.1879570484,0.72,0.525,2.150,0.206,9.63,2.666,0.300,80,0.260
1749039402.2881810665,0.36,0.526,2.174,0.210,9.68,2.692,0.302,80,0.251
1749039402.3883929253,0.36,0.524,2.198,0.214,9.63,2.714,0.305,80,0.238
1749039402.4885549545,0.54,0.523,2.222,0.218,9.74,2.737,0.311,80,0.247
1749039402.5887320042,0.54,0.522,2.247,0.223,9.63,2.761,0.315,79,0.240
1749039402.6889369488,0.54,0.521,2.275,0.227,9.68,2.787,0.319,78,0.238
1749039402.7891390324,0.90,0.521,2.299,0.232,9.80,2.811,0.329,77,0.250
1749039402.8893508911,1.26,0.521,2.323,0.236,9.74,2.835,0.335,77,0.247
1749039402.9895598888,1.80,0.518,2.347,0.240,9.57,2.855,0.342,76,0.222
1749039403.0897500515,2.34,0.512,2.371,0.244,9.40,2.872,0.348,77,0.212
1749039403.1899089813,3.24,0.513,2.396,0.248,9.22,2.897,0.359,76,0.257
1749039403.2900609970,4.32,0.508,2.422,0.252,9.17,2.916,0.370,77,0.196
1749039403.3902950287,5.22,0.509,2.445,0.256,9.17,2.938,0.383,76,0.263
1749039403.4905021191,6.48,0.507,2.466,0.259,9.17,2.954,0.396,78,0.207
1749039403.5906989574,7.74,0.506,2.490,0.263,9.34,2.974,0.412,75,0.239
1749039403.6908628941,9.00,0.504,2.512,0.267,9.45,2.990,0.426,76,0.213
1749039403.7910110950,10.26,0.507,2.535,0.271,9.63,3.012,0.443,76,0.260
1749039403.8912019730,12.06,0.509,2.559,0.275,9.63,3.032,0.463,75,0.233
1749039403.9913930893,13.32,0.511,2.582,0.279,9.91,3.052,0.481,74,0.252
1749039404.0915579796,14.94,0.513,2.604,0.283,10.31,3.068,0.502,76,0.237
1749039404.1917090416,16.74,0.513,2.628,0.287,10.89,3.082,0.525,76,0.235
1749039404.2918539047,18.36,0.514,2.653,0.292,11.34,3.099,0.547,77,0.248
1749039404.3920390606,19.62,0.519,2.678,0.297,12.03,3.120,0.569,80,0.268
1749039404.4922120571,21.06,0.519,2.703,0.302,12.66,3.134,0.590,84,0.229
1749039404.5924000740,22.14,0.517,2.726,0.308,13.41,3.147,0.609,86,0.238
1749039404.6925570965,23.76,0.518,2.749,0.314,14.38,3.157,0.634,84,0.251
1749039404.7927510738,25.74,0.522,2.775,0.320,15.76,3.166,0.666,84,0.265
1749039404.8929851055,27.90,0.531,2.800,0.328,17.30,3.174,0.705,85,0.298
1749039404.9933099747,29.70,0.538,2.822,0.335,18.68,3.179,0.737,85,0.277
1749039405.0934979916,30.06,0.531,2.845,0.343,20.17,3.185,0.751,88,0.203
1749039405.1937260628,30.42,0.528,2.870,0.353,21.94,3.192,0.771,86,0.254
1749039405.2939469814,30.60,0.527,2.898,0.364,23.95,3.204,0.793,83,0.245
1749039405.3941299915,30.96,0.528,2.925,0.377,25.95,3.213,0.819,77,0.260
1749039405.4942820072,31.50,0.536,2.947,0.388,27.62,3.222,0.848,83,0.305
1749039405.5944778919,31.86,0.530,2.965,0.398,29.34,3.220,0.862,84,0.194
1749039405.6946349144,31.32,0.526,2.986,0.411,31.00,3.230,0.877,81,0.251
1749039405.7951149940,30.24,0.503,3.010,0.425,33.06,3.236,0.875,80,0.095
1749039405.8952679634,31.68,0.520,3.035,0.442,35.29,3.238,0.920,80,0.400
1749039405.9954481125,31.86,0.530,3.056,0.457,37.36,3.244,0.952,80,0.244
1749039406.0956740379,31.32,0.519,3.072,0.470,39.02,3.247,0.959,78,0.177
1749039406.1959819794,31.14,0.520,3.085,0.481,40.22,3.251,0.974,77,0.276
1749039406.2961668968,30.06,0.510,3.102,0.495,41.94,3.259,0.980,80,0.159
1749039406.3964369297,29.34,0.509,3.126,0.519,44.75,3.266,1.009,74,0.270
1749039406.4965999126,28.98,0.512,3.146,0.539,47.04,3.270,1.036,77,0.245
1749039406.5968019962,28.80,0.521,3.159,0.554,48.59,3.273,1.062,78,0.293
1749039406.6970169544,28.98,0.532,3.173,0.569,49.90,3.276,1.091,75,0.299
1749039406.7971661091,27.54,0.514,3.186,0.585,51.34,3.285,1.090,75,0.107
1749039406.8973119259,26.64,0.517,3.202,0.606,53.06,3.294,1.114,74,0.314
1749039406.9975121021,26.46,0.529,3.219,0.630,55.12,3.296,1.153,75,0.296
1749039407.0976819992,25.92,0.534,3.237,0.656,57.30,3.300,1.186,76,0.264
1749039407.1978490353,25.56,0.543,3.248,0.675,59.36,3.296,1.216,75,0.315
1749039407.2980420589,24.66,0.546,3.257,0.690,60.10,3.307,1.234,73,0.257
1749039407.3982529640,23.40,0.544,3.271,0.715,61.59,3.318,1.257,74,0.253
1749039407.4984879494,22.14,0.543,3.287,0.746,63.31,3.330,1.287,74,0.260
1749039407.5986731052,22.32,0.548,3.301,0.773,64.97,3.327,1.321,75,0.305
1749039407.6988499165,22.68,0.559,3.312,0.799,66.69,3.318,1.358,75,0.327
1749039407.7991089821,22.50,0.559,3.322,0.822,68.24,3.315,1.380,75,0.251
1749039407.8993821144,22.14,0.553,3.331,0.846,70.07,3.310,1.399,74,0.253
1749039407.9995551109,21.24,0.552,3.340,0.871,71.85,3.310,1.423,74,0.277
1749039408.0997951031,19.80,0.555,3.350,0.904,73.80,3.315,1.458,75,0.288
1749039408.2000050545,18.72,0.560,3.358,0.936,75.52,3.317,1.494,75,0.304
1749039408.3002130985,17.10,0.563,3.364,0.961,76.78,3.326,1.523,75,0.292
1749039408.4004030228,16.02,0.563,3.370,0.983,77.86,3.332,1.545,74,0.278
1749039408.5005869865,14.40,0.559,3.375,1.011,79.24,3.339,1.569,75,0.257
1749039408.6008288860,13.32,0.558,3.381,1.043,80.79,3.341,1.600,76,0.281
1749039408.7010710239,12.24,0.563,3.385,1.074,82.33,3.340,1.635,75,0.310
1749039408.8013041019,11.34,0.568,3.389,1.102,83.71,3.339,1.668,75,0.309
1749039408.9015109539,10.08,0.568,3.391,1.129,85.03,3.340,1.695,74,0.278
1749039409.0017399788,8.46,0.571,3.393,1.155,86.06,3.348,1.724,74,0.308
1749039409.1019930840,7.20,0.566,3.395,1.184,86.97,3.354,1.748,73,0.243
1749039409.2021749020,5.76,0.569,3.397,1.218,87.78,3.362,1.786,75,0.325
1749039409.3024170399,4.50,0.570,3.398,1.250,88.52,3.368,1.819,73,0.283
1749039409.4026250839,3.42,0.572,3.398,1.278,89.32,3.371,1.850,73,0.307
1749039409.5028231144,2.52,0.573,3.398,1.306,90.07,3.372,1.878,74,0.286
1749039409.6030778885,1.44,0.573,3.398,1.335,90.76,3.376,1.907,73,0.294
1749039409.7032580376,0.72,0.573,3.398,1.365,91.50,3.376,1.938,72,0.293
1749039409.8034939766,-0.36,0.575,3.397,1.397,92.13,3.379,1.972,73,0.307
1749039409.9037189484,-1.26,0.581,3.395,1.428,92.65,3.381,2.009,73,0.325
1749039410.0039520264,-1.80,0.578,3.394,1.457,92.93,3.383,2.035,71,0.267
1749039410.1041750908,-2.70,0.578,3.392,1.485,92.93,3.390,2.063,72,0.310
1749039410.2044498920,-3.24,0.577,3.391,1.516,93.11,3.392,2.093,72,0.283
1749039410.3046650887,-3.60,0.579,3.389,1.548,93.33,3.392,2.127,72,0.315
1749039410.4049139023,-3.96,0.582,3.387,1.581,93.45,3.392,2.163,73,0.309
1749039410.5050709248,-3.78,0.583,3.385,1.610,93.56,3.387,2.193,73,0.306
1749039410.6052789688,-3.78,0.580,3.384,1.639,93.45,3.387,2.219,72,0.277
1749039410.7054710388,-3.78,0.581,3.382,1.669,93.22,3.388,2.250,71,0.310
1749039410.8056960106,-3.60,0.577,3.380,1.701,92.88,3.387,2.278,71,0.272
1749039410.9058480263,-3.24,0.582,3.379,1.733,92.65,3.385,2.315,49,0.338
1749039411.0060300827,-2.70,0.584,3.377,1.764,92.42,3.380,2.348,71,0.297
1749039411.1062629223,-1.80,0.583,3.376,1.792,92.19,3.372,2.375,70,0.297
1749039411.2064518929,-1.08,0.585,3.375,1.822,91.90,3.367,2.407,70,0.319
1749039411.3066289425,-3.96,0.589,3.374,1.852,91.50,3.399,2.440,72,0.319
1749039411.4068078995,1.08,0.585,3.373,1.885,91.10,3.351,2.470,71,0.277
1749039411.5069699287,2.34,0.586,3.373,1.916,90.76,3.341,2.501,71,0.316
1749039411.6071689129,3.78,0.586,3.372,1.946,90.58,3.327,2.530,71,0.301
1749039411.7073130608,5.22,0.584,3.372,1.977,90.41,3.315,2.558,72,0.294
1749039411.8074829578,6.48,0.581,3.372,2.010,90.13,3.305,2.587,73,0.284
1749039411.9076359272,7.92,0.579,3.372,2.040,89.90,3.293,2.614,72,0.298
1749039412.0078361034,9.36,0.578,3.372,2.070,89.67,3.281,2.641,72,0.290
1749039412.1080369949,10.98,0.578,3.372,2.101,89.50,3.267,2.670,73,0.302
1749039412.2082240582,12.60,0.574,3.373,2.132,89.61,3.252,2.693,72,0.267
1749039412.3084039688,14.58,0.571,3.373,2.161,89.95,3.230,2.714,71,0.287
1749039412.4085600376,15.66,0.575,3.373,2.191,90.36,3.214,2.744,73,0.320
1749039412.5087978840,16.92,0.572,3.372,2.221,90.99,3.196,2.766,74,0.264
1749039412.6089780331,18.18,0.572,3.372,2.252,91.56,3.179,2.791,74,0.304
1749039412.7091751099,19.08,0.575,3.371,2.279,92.19,3.163,2.815,74,0.305
1749039412.8093259335,20.16,0.573,3.369,2.308,92.99,3.144,2.835,74,0.278
1749039412.9095609188,20.70,0.569,3.367,2.340,94.14,3.128,2.856,74,0.270
1749039413.0097150803,21.06,0.566,3.365,2.370,95.45,3.112,2.876,75,0.277
1749039413.1098649502,21.06,0.566,3.362,2.398,96.89,3.097,2.898,75,0.295
1749039413.2101120949,21.06,0.564,3.358,2.429,98.49,3.080,2.920,75,0.270
1749039413.3103818893,20.34,0.560,3.353,2.458,99.92,3.071,2.942,76,0.264
1749039413.4106590748,19.44,0.558,3.348,2.484,101.13,3.064,2.964,76,0.275
1749039413.5108311176,18.36,0.554,3.343,2.511,102.50,3.059,2.987,76,0.258
1749039413.6110579967,16.92,0.552,3.335,2.541,104.11,3.051,3.014,76,0.266
1749039413.7112839222,15.66,0.550,3.328,2.568,105.71,3.042,3.037,77,0.264
1749039413.8114850521,14.22,0.547,3.321,2.594,107.20,3.036,3.061,77,0.261
1749039413.9117300510,12.42,0.544,3.312,2.619,108.75,3.031,3.084,78,0.250
1749039414.0119569302,10.26,0.538,3.304,2.644,110.07,3.032,3.108,78,0.235
1749039414.1121509075,7.92,0.536,3.294,2.669,111.21,3.033,3.137,78,0.260
1749039414.2124140263,5.76,0.528,3.284,2.694,112.19,3.037,3.160,80,0.206
1749039414.3126530647,3.78,0.523,3.274,2.719,113.16,3.037,3.185,81,0.237
1749039414.4128899574,1.62,0.518,3.264,2.742,113.96,3.041,3.209,83,0.221
1749039414.5130670071,-0.54,0.513,3.254,2.764,114.76,3.044,3.232,84,0.223
1749039414.6132500172,-2.70,0.507,3.243,2.787,115.62,3.045,3.254,85,0.209
1749039414.7134490013,-4.68,0.498,3.233,2.807,116.25,3.050,3.270,86,0.184
1749039414.8136439323,-6.48,0.492,3.223,2.828,116.60,3.054,3.290,87,0.203
1749039414.9138729572,-8.46,0.486,3.212,2.849,116.88,3.059,3.310,89,0.190
1749039415.0140628815,-10.44,0.478,3.202,2.869,117.11,3.065,3.327,89,0.178
1749039415.1142749786,-12.06,0.473,3.192,2.888,117.17,3.069,3.345,89,0.187
1749039415.2145290375,-13.32,0.466,3.184,2.904,117.06,3.073,3.356,89,0.164
1749039415.3147189617,-14.40,0.461,3.175,2.921,116.88,3.075,3.371,89,0.181
1749039415.4148850441,-15.84,0.457,3.166,2.940,116.77,3.079,3.389,90,0.176
1749039415.5151140690,-16.92,0.455,3.158,2.956,116.71,3.081,3.404,89,0.177
1749039415.6153368950,-18.00,0.455,3.150,2.972,116.48,3.083,3.423,89,0.198
1749039415.7155330181,-19.08,0.456,3.142,2.988,116.02,3.087,3.441,88,0.187
1749039415.8157610893,-19.98,0.457,3.134,3.004,115.68,3.089,3.459,87,0.192
1749039415.9159901142,-20.88,0.457,3.127,3.020,115.16,3.093,3.476,88,0.188
1749039416.0162479877,-21.60,0.459,3.119,3.037,114.42,3.096,3.495,88,0.196
1749039416.1165540218,-21.78,0.461,3.111,3.054,113.62,3.096,3.515,88,0.200
1749039416.2167940140,-21.96,0.463,3.103,3.073,112.70,3.097,3.536,88,0.199
1749039416.3169999123,-22.50,0.463,3.096,3.091,111.73,3.102,3.554,88,0.190
1749039416.4172189236,-22.50,0.464,3.089,3.108,110.75,3.103,3.572,86,0.197
1749039416.5174670219,-22.50,0.459,3.082,3.127,109.78,3.104,3.585,84,0.156
1749039416.6176700592,-22.50,0.458,3.075,3.147,108.86,3.104,3.604,83,0.200
