Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749039076.0561740398,0.218,0.347,0.283,0.283,0.279,0.291,0.291,0.286
1749039076.1565599442,0.194,0.307,0.250,0.250,0.283,0.291,0.291,0.291
1749039076.2574450970,0.215,0.340,0.278,0.278,0.250,0.292,0.292,0.291
1749039076.3577399254,0.225,0.352,0.288,0.288,0.278,0.297,0.297,0.292
1749039076.4581129551,0.208,0.324,0.266,0.266,0.288,0.298,0.298,0.297
1749039076.5584750175,0.226,0.348,0.287,0.287,0.266,0.301,0.301,0.298
1749039076.6588649750,0.206,0.313,0.259,0.259,0.287,0.300,0.300,0.301
1749039076.7592608929,0.214,0.322,0.268,0.268,0.259,0.299,0.299,0.300
1749039076.8595750332,0.219,0.325,0.272,0.272,0.268,0.299,0.299,0.299
1749039076.9599180222,0.212,0.310,0.261,0.261,0.272,0.298,0.298,0.299
1749039077.0603170395,0.246,0.354,0.300,0.300,0.261,0.302,0.302,0.298
1749039077.1606910229,0.211,0.298,0.254,0.254,0.300,0.301,0.301,0.302
1749039077.2610208988,0.241,0.331,0.286,0.286,0.254,0.302,0.302,0.301
1749039077.3613801003,0.220,0.298,0.259,0.259,0.286,0.301,0.301,0.302
1749039077.4617609978,0.256,0.336,0.296,0.296,0.259,0.303,0.303,0.301
1749039077.5621309280,0.253,0.325,0.289,0.289,0.296,0.307,0.307,0.303
1749039077.6624960899,0.255,0.320,0.287,0.287,0.289,0.309,0.309,0.307
1749039077.7628509998,0.237,0.290,0.264,0.264,0.287,0.308,0.308,0.309
1749039077.8632268906,0.250,0.299,0.275,0.275,0.264,0.306,0.306,0.308
1749039077.9635050297,0.270,0.319,0.295,0.295,0.275,0.309,0.309,0.306
1749039078.0638530254,0.298,0.347,0.323,0.323,0.295,0.316,0.316,0.309
1749039078.1642270088,0.247,0.283,0.265,0.265,0.323,0.316,0.316,0.316
1749039078.2645690441,0.315,0.355,0.335,0.335,0.265,0.322,0.322,0.316
1749039078.3649590015,0.252,0.278,0.265,0.265,0.335,0.321,0.321,0.322
1749039078.4652500153,0.281,0.306,0.294,0.294,0.265,0.320,0.320,0.321
1749039078.5656011105,0.286,0.306,0.296,0.296,0.294,0.321,0.321,0.320
1749039078.6659779549,0.286,0.302,0.294,0.294,0.296,0.322,0.322,0.321
1749039078.7662808895,0.296,0.308,0.302,0.302,0.294,0.324,0.324,0.322
1749039078.8666460514,0.290,0.298,0.294,0.294,0.302,0.325,0.325,0.324
1749039078.9673020840,0.286,0.291,0.289,0.289,0.294,0.324,0.324,0.325
1749039079.0676100254,0.315,0.317,0.316,0.316,0.289,0.327,0.327,0.324
1749039079.1678860188,0.322,0.321,0.321,0.321,0.316,0.332,0.332,0.327
1749039079.2682049274,0.247,0.244,0.246,0.246,0.321,0.326,0.326,0.332
1749039079.3685829639,0.402,0.394,0.398,0.398,0.246,0.338,0.338,0.326
1749039079.4689099789,0.225,0.219,0.222,0.222,0.398,0.332,0.332,0.338
1749039079.5692460537,0.319,0.308,0.314,0.314,0.222,0.329,0.329,0.332
1749039079.6696150303,0.354,0.340,0.347,0.347,0.314,0.337,0.337,0.329
1749039079.7699389458,0.256,0.246,0.251,0.251,0.347,0.332,0.332,0.337
1749039079.8703479767,0.311,0.297,0.304,0.304,0.251,0.330,0.330,0.332
1749039079.9707660675,0.290,0.277,0.284,0.284,0.304,0.328,0.328,0.330
1749039080.0710508823,0.280,0.267,0.273,0.273,0.284,0.323,0.323,0.328
1749039080.1714289188,0.363,0.347,0.355,0.355,0.273,0.331,0.331,0.323
1749039080.2718060017,0.280,0.268,0.274,0.274,0.355,0.331,0.331,0.331
1749039080.3721189499,0.376,0.361,0.368,0.368,0.274,0.339,0.339,0.331
1749039080.4724800587,0.214,0.207,0.210,0.210,0.368,0.330,0.330,0.339
1749039080.5728540421,0.336,0.326,0.331,0.331,0.210,0.329,0.329,0.330
1749039080.6732540131,0.343,0.335,0.339,0.339,0.331,0.337,0.337,0.329
1749039080.7735869884,0.302,0.297,0.299,0.299,0.339,0.338,0.338,0.337
1749039080.8740530014,0.300,0.297,0.299,0.299,0.299,0.337,0.337,0.338
1749039080.9744319916,0.325,0.325,0.325,0.325,0.299,0.340,0.340,0.337
1749039081.0748209953,0.225,0.226,0.226,0.226,0.325,0.329,0.329,0.340
1749039081.1752450466,0.333,0.338,0.335,0.335,0.226,0.330,0.330,0.329
1749039081.2756400108,0.281,0.288,0.284,0.284,0.335,0.330,0.330,0.330
1749039081.3760230541,0.293,0.302,0.297,0.297,0.284,0.329,0.329,0.330
1749039081.4765090942,0.284,0.296,0.290,0.290,0.297,0.327,0.327,0.329
1749039081.5773119926,0.264,0.277,0.270,0.270,0.290,0.323,0.323,0.327
1749039081.6776120663,0.310,0.328,0.319,0.319,0.270,0.325,0.325,0.323
1749039081.7779529095,0.292,0.311,0.302,0.302,0.319,0.328,0.328,0.325
1749039081.8783409595,0.283,0.304,0.293,0.293,0.302,0.328,0.328,0.328
1749039081.9786748886,0.285,0.308,0.297,0.297,0.293,0.328,0.328,0.328
1749039082.0790400505,0.277,0.302,0.289,0.289,0.297,0.327,0.327,0.328
1749039082.1793410778,0.281,0.308,0.295,0.295,0.289,0.326,0.326,0.327
1749039082.2796409130,0.277,0.306,0.292,0.292,0.295,0.326,0.326,0.326
1749039082.3800120354,0.303,0.336,0.319,0.319,0.292,0.329,0.329,0.326
1749039082.4803810120,0.271,0.303,0.287,0.287,0.319,0.329,0.329,0.329
1749039082.5807409286,0.272,0.305,0.289,0.289,0.287,0.327,0.327,0.329
1749039082.6810688972,0.319,0.359,0.339,0.339,0.289,0.333,0.333,0.327
1749039082.7814190388,0.275,0.310,0.293,0.293,0.339,0.334,0.334,0.333
1749039082.8818120956,0.287,0.325,0.306,0.306,0.293,0.334,0.334,0.334
1749039082.9821429253,0.274,0.310,0.292,0.292,0.306,0.333,0.333,0.334
1749039083.0825319290,0.307,0.348,0.327,0.327,0.292,0.336,0.336,0.333
1749039083.1828930378,0.251,0.284,0.268,0.268,0.327,0.333,0.333,0.336
1749039083.2832739353,0.293,0.328,0.311,0.311,0.268,0.332,0.332,0.333
1749039083.3836240768,0.252,0.281,0.266,0.266,0.311,0.327,0.327,0.332
1749039083.4839649200,0.262,0.290,0.276,0.276,0.266,0.322,0.322,0.327
1749039083.5843479633,0.264,0.290,0.277,0.277,0.276,0.319,0.319,0.322
1749039083.6848330498,0.301,0.328,0.314,0.314,0.277,0.321,0.321,0.319
1749039083.7853229046,0.266,0.286,0.276,0.276,0.314,0.321,0.321,0.321
1749039083.8857100010,0.290,0.310,0.300,0.300,0.276,0.321,0.321,0.321
1749039083.9861180782,0.307,0.324,0.316,0.316,0.300,0.325,0.325,0.321
1749039084.0866110325,0.280,0.292,0.286,0.286,0.316,0.326,0.326,0.325
1749039084.1869740486,0.286,0.295,0.290,0.290,0.286,0.325,0.325,0.326
1749039084.2873980999,0.331,0.338,0.334,0.334,0.290,0.330,0.330,0.325
1749039084.3877580166,0.296,0.299,0.298,0.298,0.334,0.333,0.333,0.330
1749039084.4881320000,0.306,0.305,0.305,0.305,0.298,0.333,0.333,0.333
1749039084.5884768963,0.335,0.331,0.333,0.333,0.305,0.338,0.338,0.333
1749039084.6888210773,0.271,0.264,0.268,0.268,0.333,0.335,0.335,0.338
1749039084.7891559601,0.333,0.321,0.327,0.327,0.268,0.336,0.336,0.335
1749039084.8894898891,0.317,0.301,0.309,0.309,0.327,0.338,0.338,0.336
1749039084.9898910522,0.326,0.306,0.316,0.316,0.309,0.340,0.340,0.338
1749039085.0901839733,0.300,0.279,0.289,0.289,0.316,0.338,0.338,0.340
1749039085.1905078888,0.334,0.307,0.320,0.320,0.289,0.339,0.339,0.338
1749039085.2908940315,0.353,0.322,0.337,0.337,0.320,0.345,0.345,0.339
1749039085.3912711143,0.325,0.295,0.310,0.310,0.337,0.346,0.346,0.345
1749039085.4916450977,0.346,0.312,0.329,0.329,0.310,0.349,0.349,0.346
1749039085.5919890404,0.318,0.285,0.302,0.302,0.329,0.348,0.348,0.349
1749039085.6923689842,0.333,0.297,0.315,0.315,0.302,0.347,0.347,0.348
1749039085.7927401066,0.350,0.312,0.331,0.331,0.315,0.350,0.350,0.347
1749039085.8930659294,0.306,0.271,0.288,0.288,0.331,0.347,0.347,0.350
1749039085.9934439659,0.324,0.284,0.304,0.304,0.288,0.344,0.344,0.347
1749039086.0938289165,0.336,0.292,0.314,0.314,0.304,0.343,0.343,0.344
1749039086.1941969395,0.320,0.276,0.298,0.298,0.314,0.342,0.342,0.343
1749039086.2945530415,0.343,0.288,0.315,0.315,0.298,0.342,0.342,0.342
1749039086.3948769569,0.324,0.270,0.297,0.297,0.315,0.340,0.340,0.342
1749039086.4952960014,0.331,0.273,0.302,0.302,0.297,0.339,0.339,0.340
1749039086.5957040787,0.343,0.280,0.311,0.311,0.302,0.339,0.339,0.339
1749039086.6960809231,0.246,0.198,0.222,0.222,0.311,0.327,0.327,0.339
1749039086.7964859009,0.380,0.302,0.341,0.341,0.222,0.328,0.328,0.327
1749039086.8968410492,0.259,0.202,0.231,0.231,0.341,0.321,0.321,0.328
1749039086.9973011017,0.364,0.280,0.322,0.322,0.231,0.321,0.321,0.321
1749039087.0976109505,0.252,0.191,0.222,0.222,0.322,0.313,0.313,0.321
1749039087.1979930401,0.284,0.213,0.248,0.248,0.222,0.303,0.303,0.313
1749039087.2983360291,0.328,0.242,0.285,0.285,0.248,0.302,0.302,0.303
1749039087.3986539841,0.365,0.263,0.314,0.314,0.285,0.308,0.308,0.302
1749039087.4989709854,0.272,0.194,0.233,0.233,0.314,0.304,0.304,0.308
1749039087.5993800163,0.361,0.254,0.308,0.308,0.233,0.306,0.306,0.304
1749039087.6996979713,0.237,0.164,0.201,0.201,0.308,0.297,0.297,0.306
1749039087.8000268936,0.360,0.247,0.304,0.304,0.201,0.297,0.297,0.297
1749039087.9003551006,0.241,0.163,0.202,0.202,0.304,0.289,0.289,0.297
1749039088.0007259846,0.307,0.205,0.256,0.256,0.202,0.284,0.284,0.289
1749039088.1010971069,0.263,0.174,0.219,0.219,0.256,0.278,0.278,0.284
1749039088.2014300823,0.355,0.231,0.293,0.293,0.219,0.281,0.281,0.278
1749039088.3018169403,0.227,0.146,0.187,0.187,0.293,0.273,0.273,0.281
1749039088.4021699429,0.332,0.213,0.273,0.273,0.187,0.273,0.273,0.273
1749039088.5025479794,0.289,0.183,0.236,0.236,0.273,0.272,0.272,0.273
1749039088.6028730869,0.268,0.169,0.219,0.219,0.236,0.268,0.268,0.272
1749039088.7032721043,0.282,0.177,0.229,0.229,0.219,0.264,0.264,0.268
1749039088.8036589622,0.275,0.172,0.224,0.224,0.229,0.261,0.261,0.264
1749039088.9040129185,0.289,0.179,0.234,0.234,0.224,0.259,0.259,0.261
1749039089.0044059753,0.278,0.172,0.225,0.225,0.234,0.258,0.258,0.259
1749039089.1047570705,0.266,0.163,0.214,0.214,0.225,0.254,0.254,0.258
1749039089.2051429749,0.290,0.176,0.233,0.233,0.214,0.253,0.253,0.254
1749039089.3055291176,0.215,0.130,0.173,0.173,0.233,0.245,0.245,0.253
1749039089.4058609009,0.307,0.184,0.245,0.245,0.173,0.245,0.245,0.245
1749039089.5062310696,0.233,0.139,0.186,0.186,0.245,0.241,0.241,0.245
1749039089.6065530777,0.311,0.184,0.247,0.247,0.186,0.243,0.243,0.241
1749039089.7069249153,0.029,0.017,0.023,0.023,0.247,0.216,0.216,0.243
1749039089.8073880672,0.504,0.296,0.400,0.400,0.023,0.236,0.236,0.216
1749039089.9077410698,0.000,0.000,0.000,0.000,0.400,0.212,0.212,0.236
1749039090.0081028938,0.346,0.206,0.276,0.276,0.000,0.209,0.209,0.212
1749039090.1084349155,0.175,0.104,0.140,0.140,0.276,0.205,0.205,0.209
1749039090.2088201046,0.510,0.290,0.400,0.400,0.140,0.241,0.241,0.205
1749039090.3091990948,0.046,0.026,0.036,0.036,0.400,0.231,0.231,0.241
1749039090.4095549583,0.163,0.094,0.128,0.128,0.036,0.212,0.212,0.231
1749039090.5099310875,0.513,0.287,0.400,0.400,0.128,0.239,0.239,0.212
1749039090.6103119850,0.209,0.116,0.162,0.162,0.400,0.245,0.245,0.239
1749039090.7106769085,0.389,0.214,0.301,0.301,0.162,0.254,0.254,0.245
1749039090.8110859394,0.422,0.230,0.326,0.326,0.301,0.274,0.274,0.254
1749039090.9114260674,0.385,0.209,0.297,0.297,0.326,0.288,0.288,0.274
1749039091.0117170811,0.433,0.236,0.334,0.334,0.297,0.303,0.303,0.288
1749039091.1120789051,0.410,0.223,0.316,0.316,0.334,0.314,0.314,0.303
1749039091.2123870850,0.518,0.282,0.400,0.400,0.316,0.343,0.343,0.314
1749039091.3127400875,0.450,0.245,0.347,0.347,0.400,0.361,0.361,0.343
1749039091.4130890369,0.438,0.240,0.339,0.339,0.347,0.369,0.369,0.361
1749039091.5134160519,0.494,0.272,0.383,0.383,0.339,0.379,0.379,0.369
1749039091.6137990952,0.426,0.237,0.331,0.331,0.383,0.382,0.382,0.379
1749039091.7141270638,0.490,0.275,0.383,0.383,0.331,0.388,0.388,0.382
1749039091.8145670891,0.459,0.262,0.361,0.361,0.383,0.392,0.392,0.388
1749039091.9149100780,0.489,0.284,0.387,0.387,0.361,0.398,0.398,0.392
1749039092.0152630806,0.444,0.263,0.353,0.353,0.387,0.399,0.399,0.398
1749039092.1156029701,0.417,0.253,0.335,0.335,0.353,0.396,0.396,0.399
1749039092.2159640789,0.477,0.298,0.388,0.388,0.335,0.399,0.399,0.396
1749039092.3163170815,0.411,0.264,0.338,0.338,0.388,0.397,0.397,0.399
1749039092.4166760445,0.449,0.299,0.374,0.374,0.338,0.398,0.398,0.397
1749039092.5170989037,0.403,0.280,0.341,0.341,0.374,0.396,0.396,0.398
1749039092.6174390316,0.427,0.310,0.369,0.369,0.341,0.396,0.396,0.396
1749039092.7177340984,0.400,0.305,0.353,0.353,0.369,0.396,0.396,0.396
1749039092.8180398941,0.384,0.309,0.346,0.346,0.353,0.394,0.394,0.396
1749039092.9184188843,0.381,0.312,0.346,0.346,0.346,0.392,0.392,0.394
1749039093.0187280178,0.407,0.343,0.375,0.375,0.346,0.394,0.394,0.392
1749039093.1190800667,0.381,0.334,0.358,0.358,0.375,0.395,0.395,0.394
1749039093.2194108963,0.394,0.359,0.376,0.376,0.358,0.398,0.398,0.395
1749039093.3197870255,0.358,0.342,0.350,0.350,0.376,0.398,0.398,0.398
1749039093.4201989174,0.345,0.345,0.345,0.345,0.350,0.395,0.395,0.398
1749039093.5205678940,0.306,0.319,0.313,0.313,0.345,0.388,0.388,0.395
1749039093.6209409237,0.344,0.415,0.380,0.380,0.313,0.389,0.389,0.388
1749039093.7213039398,0.296,0.367,0.332,0.332,0.380,0.388,0.388,0.389
1749039093.8216969967,0.289,0.371,0.330,0.330,0.332,0.383,0.383,0.388
1749039093.9220790863,0.286,0.377,0.331,0.331,0.330,0.380,0.380,0.383
1749039094.0223870277,0.315,0.427,0.371,0.371,0.331,0.382,0.382,0.380
1749039094.1227610111,0.294,0.407,0.351,0.351,0.371,0.384,0.384,0.382
1749039094.2230958939,0.268,0.376,0.322,0.322,0.351,0.381,0.381,0.384
1749039094.3235309124,0.318,0.454,0.386,0.386,0.322,0.385,0.385,0.381
1749039094.4238979816,0.288,0.415,0.352,0.352,0.386,0.388,0.388,0.385
1749039094.5242578983,0.256,0.368,0.312,0.312,0.352,0.383,0.383,0.388
1749039094.6246280670,0.294,0.419,0.357,0.357,0.312,0.382,0.382,0.383
1749039094.7249689102,0.251,0.352,0.302,0.302,0.357,0.376,0.376,0.382
1749039094.8253269196,0.271,0.373,0.322,0.322,0.302,0.371,0.371,0.376
1749039094.9256689548,0.299,0.402,0.351,0.351,0.322,0.372,0.372,0.371
1749039095.0260279179,0.252,0.332,0.292,0.292,0.351,0.366,0.366,0.372
1749039095.1263799667,0.269,0.346,0.308,0.308,0.292,0.360,0.360,0.366
1749039095.2267150879,0.253,0.316,0.285,0.285,0.308,0.352,0.352,0.360
1749039095.3270719051,0.254,0.309,0.282,0.282,0.285,0.344,0.344,0.352
1749039095.4275090694,0.264,0.318,0.291,0.291,0.282,0.338,0.338,0.344
1749039095.5279040337,0.250,0.296,0.273,0.273,0.291,0.332,0.332,0.338
1749039095.6282980442,0.287,0.333,0.310,0.310,0.273,0.331,0.331,0.332
1749039095.7286159992,0.265,0.302,0.284,0.284,0.310,0.328,0.328,0.331
1749039095.8290889263,0.305,0.340,0.323,0.323,0.284,0.331,0.331,0.328
1749039095.9293949604,0.286,0.313,0.299,0.299,0.323,0.332,0.332,0.331
1749039096.0296978951,0.278,0.300,0.289,0.289,0.299,0.331,0.331,0.332
1749039096.1300640106,0.333,0.353,0.343,0.343,0.289,0.336,0.336,0.331
1749039096.2303969860,0.253,0.265,0.259,0.259,0.343,0.332,0.332,0.336
1749039096.3307559490,0.300,0.312,0.306,0.306,0.259,0.331,0.331,0.332
1749039096.4312179089,0.237,0.245,0.241,0.241,0.306,0.322,0.322,0.331
1749039096.5315899849,0.257,0.265,0.261,0.261,0.241,0.314,0.314,0.322
1749039096.6319959164,0.072,0.074,0.073,0.073,0.261,0.282,0.282,0.314
1749039096.7323191166,0.336,0.340,0.338,0.338,0.073,0.280,0.280,0.282
