Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749039130.1045711040,39.96,0.448,5.831,1.209,132.53,5.387,1.268,84,0.225
1749039130.2048950195,39.60,0.457,5.818,1.222,134.24,5.364,1.271,81,0.215
1749039130.3052160740,39.24,0.463,5.804,1.236,136.13,5.342,1.273,79,0.212
1749039130.4054760933,39.06,0.473,5.788,1.251,138.31,5.316,1.273,77,0.246
1749039130.5058379173,38.70,0.490,5.770,1.266,140.49,5.280,1.273,76,0.294
1749039130.6061310768,38.16,0.511,5.752,1.281,142.78,5.241,1.273,74,0.318
1749039130.7064158916,37.44,0.526,5.731,1.296,145.24,5.205,1.271,73,0.293
1749039130.8067359924,36.36,0.542,5.706,1.312,148.05,5.165,1.270,72,0.327
1749039130.9071049690,35.10,0.554,5.678,1.329,150.97,5.127,1.270,72,0.305
1749039131.0073928833,33.66,0.568,5.649,1.344,153.95,5.086,1.269,72,0.344
1749039131.1077520847,31.68,0.579,5.619,1.358,156.88,5.047,1.272,70,0.328
1749039131.2081239223,29.34,0.588,5.588,1.370,159.68,5.007,1.278,70,0.335
1749039131.3084940910,26.82,0.594,5.555,1.381,162.55,4.969,1.284,70,0.322
1749039131.4088110924,23.94,0.597,5.522,1.391,165.30,4.933,1.295,69,0.322
1749039131.5091230869,21.06,0.605,5.489,1.399,167.82,4.892,1.306,69,0.358
1749039131.6094360352,17.82,0.608,5.456,1.405,170.17,4.853,1.320,67,0.326
1749039131.7097570896,14.58,0.614,5.423,1.410,172.12,4.814,1.338,67,0.353
1749039131.8100190163,11.16,0.618,5.389,1.415,174.01,4.773,1.359,67,0.345
1749039131.9103798866,7.92,0.621,5.354,1.418,175.73,4.734,1.379,66,0.343
1749039132.0107150078,5.04,0.626,5.318,1.420,177.22,4.693,1.395,65,0.361
1749039132.1112589836,1.80,0.632,5.283,1.421,178.42,4.651,1.419,64,0.375
1749039132.2115890980,-1.08,0.636,5.247,1.422,179.45,4.611,1.440,64,0.354
1749039132.3119180202,-3.42,0.640,5.209,1.422,-179.62,4.570,1.456,64,0.373
1749039132.4123499393,-6.12,0.646,5.171,1.421,-178.82,4.527,1.477,64,0.380
1749039132.5126769543,-8.10,0.652,5.134,1.420,-178.36,4.486,1.493,63,0.386
1749039132.6129810810,-10.26,0.660,5.096,1.419,-178.02,4.443,1.514,63,0.400
1749039132.7133679390,-12.42,0.663,5.057,1.418,-177.90,4.405,1.537,62,0.370
1749039132.8137459755,-14.22,0.674,5.017,1.416,-178.13,4.358,1.560,61,0.400
1749039132.9140570164,-15.84,0.678,4.976,1.415,-178.48,4.319,1.583,62,0.366
1749039133.0143969059,-17.28,0.687,4.937,1.414,-179.11,4.278,1.608,61,0.400
1749039133.1147480011,-18.18,0.682,4.897,1.414,180.02,4.249,1.626,59,0.321
1749039133.2151999474,-18.72,0.691,4.857,1.414,178.88,4.207,1.649,60,0.400
1749039133.3155400753,-19.26,0.690,4.819,1.416,177.27,4.179,1.674,60,0.342
1749039133.4159278870,-19.08,0.688,4.782,1.418,175.67,4.150,1.691,59,0.384
1749039133.5162570477,-18.36,0.692,4.744,1.421,173.84,4.115,1.708,59,0.400
1749039133.6166250706,-17.46,0.694,4.708,1.426,172.06,4.081,1.724,61,0.398
1749039133.7168879509,-15.66,0.695,4.670,1.432,170.11,4.043,1.732,63,0.400
1749039133.8172609806,-13.68,0.690,4.629,1.440,168.05,4.007,1.739,65,0.369
1749039133.9175939560,-11.52,0.683,4.589,1.449,165.87,3.974,1.744,67,0.356
1749039134.0179069042,-9.36,0.670,4.549,1.460,163.75,3.945,1.749,70,0.320
1749039134.1182301044,-6.84,0.648,4.511,1.472,161.80,3.924,1.746,74,0.262
1749039134.2185280323,-3.96,0.624,4.476,1.484,160.03,3.905,1.737,86,0.252
1749039134.3187859058,-1.08,0.601,4.446,1.495,158.65,3.891,1.724,101,0.228
1749039134.4191510677,1.98,0.576,4.421,1.505,157.56,3.882,1.706,103,0.201
