Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749038230.6579730511,0.000,0.000,0.000,0.000,0.011,0.122,0.122,0.161
1749038230.6580131054,0.000,0.000,0.000,0.000,0.000,0.086,0.086,0.122
1749038230.7583649158,0.000,0.000,0.000,0.000,0.000,0.086,0.086,0.122
1749038230.7583980560,0.000,0.000,0.000,0.000,0.000,0.049,0.049,0.086
1749038230.8586919308,0.000,0.000,0.000,0.000,0.000,0.049,0.049,0.086
1749038230.8587260246,0.000,0.000,0.000,0.000,0.000,0.019,0.019,0.049
1749038230.9590361118,0.000,0.000,0.000,0.000,0.000,0.019,0.019,0.049
1749038230.9590709209,0.101,0.124,0.112,0.112,0.000,0.019,0.019,0.019
1749038231.0593910217,0.020,0.025,0.023,0.023,0.112,0.019,0.019,0.019
1749038231.2598729134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.2600629330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.3107829094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.3109679222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.3118960857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.3120729923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.4042050838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.4044079781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.4051430225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.5087029934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.6123259068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.7056069374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.8091719151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038231.9026029110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.0059139729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.1094529629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.2029418945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.3064560890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.4098389149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.5030770302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.6063330173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.6993019581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.8027000427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.9064309597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038232.9998450279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.1033139229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.1963639259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.3000080585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.4036290646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.4968700409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.6001839638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.7036750317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.7968211174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.9001750946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038233.9932520390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.0966949463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.2000279427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.2932810783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.3967950344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.5003190041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.5935640335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.6971631050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.7902810574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.8936960697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038234.9974100590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.0906150341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.1942439079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.2878110409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.3910729885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.4945468903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.5882499218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.6917040348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.7850329876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038235.8886210918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
