Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749038164.8357439041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.9379940033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.0300540924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.1325690746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.2356081009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.3277750015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.4302771091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.5328710079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.6353170872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.7275071144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.8300199509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038165.9322910309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.0246250629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.1273090839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.2299818993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.3220889568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.4250540733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.5274219513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.6299049854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.7221350670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.8250319958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038166.9272339344,0.020,0.020,0.020,0.020,0.029,0.024,0.024,0.024
1749038167.0273981094,0.023,0.023,0.023,0.023,0.020,0.024,0.024,0.024
1749038167.1276729107,0.021,0.021,0.021,0.021,0.023,0.024,0.024,0.024
1749038167.2278881073,0.022,0.022,0.022,0.022,0.021,0.024,0.024,0.024
1749038167.3280990124,0.078,0.078,0.078,0.078,0.022,0.032,0.032,0.024
1749038167.4283630848,0.122,0.121,0.122,0.122,0.078,0.049,0.049,0.032
1749038167.5285329819,0.143,0.142,0.142,0.142,0.122,0.069,0.069,0.049
1749038167.6286869049,0.127,0.126,0.127,0.127,0.142,0.085,0.085,0.069
1749038167.7289619446,0.168,0.167,0.167,0.167,0.127,0.103,0.103,0.085
1749038167.8291509151,0.151,0.150,0.150,0.150,0.167,0.118,0.118,0.103
1749038167.9293580055,0.156,0.154,0.155,0.155,0.150,0.130,0.130,0.118
1749038168.0295860767,0.129,0.127,0.128,0.128,0.155,0.136,0.136,0.130
1749038168.1298758984,0.128,0.126,0.127,0.127,0.128,0.138,0.138,0.136
1749038168.2300629616,0.139,0.137,0.138,0.138,0.127,0.141,0.141,0.138
1749038168.3302509785,0.154,0.152,0.153,0.153,0.138,0.146,0.146,0.141
1749038168.4304709435,0.160,0.158,0.159,0.159,0.153,0.152,0.152,0.146
1749038168.5306580067,0.173,0.171,0.172,0.172,0.159,0.159,0.159,0.152
1749038168.6308341026,0.193,0.191,0.192,0.192,0.172,0.168,0.168,0.159
1749038168.7310519218,0.198,0.196,0.197,0.197,0.192,0.178,0.178,0.168
1749038168.8312799931,0.217,0.214,0.215,0.215,0.197,0.189,0.189,0.178
1749038168.9314990044,0.219,0.215,0.217,0.217,0.215,0.200,0.200,0.189
1749038169.0316579342,0.236,0.232,0.234,0.234,0.217,0.211,0.211,0.200
1749038169.1318619251,0.223,0.219,0.221,0.221,0.234,0.219,0.219,0.211
1749038169.2321360111,0.239,0.234,0.236,0.236,0.221,0.228,0.228,0.219
1749038169.3323450089,0.216,0.212,0.214,0.214,0.236,0.232,0.232,0.228
1749038169.4325439930,0.248,0.243,0.245,0.245,0.214,0.238,0.238,0.232
1749038169.5328140259,0.216,0.212,0.214,0.214,0.245,0.241,0.241,0.238
1749038169.6330850124,0.244,0.239,0.241,0.241,0.214,0.244,0.244,0.241
1749038169.7332830429,0.228,0.224,0.226,0.226,0.241,0.247,0.247,0.244
1749038169.8334350586,0.257,0.252,0.255,0.255,0.226,0.252,0.252,0.247
1749038169.9336659908,0.260,0.256,0.258,0.258,0.255,0.259,0.259,0.252
1749038170.0338931084,0.264,0.259,0.262,0.262,0.258,0.265,0.265,0.259
1749038170.1340820789,0.261,0.256,0.258,0.258,0.262,0.270,0.270,0.265
1749038170.2342460155,0.283,0.279,0.281,0.281,0.258,0.276,0.276,0.270
1749038170.3345000744,0.254,0.251,0.252,0.252,0.281,0.279,0.279,0.276
1749038170.4347209930,0.282,0.279,0.281,0.281,0.252,0.284,0.284,0.279
1749038170.5349199772,0.266,0.265,0.266,0.266,0.281,0.287,0.287,0.284
1749038170.6351161003,0.267,0.266,0.267,0.267,0.266,0.289,0.289,0.287
1749038170.7353200912,0.270,0.271,0.271,0.271,0.267,0.291,0.291,0.289
1749038170.8355019093,0.273,0.274,0.273,0.273,0.271,0.293,0.293,0.291
1749038170.9356560707,0.278,0.281,0.280,0.280,0.273,0.296,0.296,0.293
1749038171.0359449387,0.288,0.292,0.290,0.290,0.280,0.300,0.300,0.296
1749038171.1361539364,0.282,0.287,0.284,0.284,0.290,0.304,0.304,0.300
1749038171.2363829613,0.285,0.291,0.288,0.288,0.284,0.307,0.307,0.304
1749038171.3365869522,0.293,0.301,0.297,0.297,0.288,0.311,0.311,0.307
1749038171.4368059635,0.270,0.278,0.274,0.274,0.297,0.311,0.311,0.311
1749038171.5370099545,0.295,0.305,0.300,0.300,0.274,0.313,0.313,0.311
1749038171.6371960640,0.272,0.282,0.277,0.277,0.300,0.314,0.314,0.313
1749038171.7373449802,0.251,0.261,0.256,0.256,0.277,0.309,0.309,0.314
1749038171.8375539780,0.261,0.273,0.267,0.267,0.256,0.306,0.306,0.309
1749038171.9377119541,0.249,0.261,0.255,0.255,0.267,0.302,0.302,0.306
1749038172.0379679203,0.272,0.287,0.280,0.280,0.255,0.301,0.301,0.302
1749038172.1381371021,0.231,0.245,0.238,0.238,0.280,0.296,0.296,0.301
1749038172.2383201122,0.265,0.281,0.273,0.273,0.238,0.295,0.295,0.296
1749038172.3385109901,0.254,0.269,0.262,0.262,0.273,0.294,0.294,0.295
1749038172.4388229847,0.272,0.289,0.280,0.280,0.262,0.296,0.296,0.294
1749038172.5390720367,0.260,0.277,0.269,0.269,0.280,0.297,0.297,0.296
1749038172.6392929554,0.267,0.284,0.275,0.275,0.269,0.298,0.298,0.297
1749038172.7394750118,0.251,0.268,0.260,0.260,0.275,0.297,0.297,0.298
1749038172.8396809101,0.283,0.301,0.292,0.292,0.260,0.300,0.300,0.297
1749038172.9400041103,0.281,0.299,0.290,0.290,0.292,0.304,0.304,0.300
1749038173.0403370857,0.264,0.282,0.273,0.273,0.290,0.305,0.305,0.304
1749038173.1405310631,0.233,0.248,0.241,0.241,0.273,0.300,0.300,0.305
1749038173.2407479286,0.259,0.275,0.267,0.267,0.241,0.297,0.297,0.300
1749038173.3409891129,0.241,0.255,0.248,0.248,0.267,0.294,0.294,0.297
1749038173.4411830902,0.268,0.283,0.275,0.275,0.248,0.294,0.294,0.294
1749038173.5414359570,0.225,0.237,0.231,0.231,0.275,0.289,0.289,0.294
1749038173.6415829659,0.212,0.222,0.217,0.217,0.231,0.280,0.280,0.289
1749038173.7417891026,0.261,0.272,0.266,0.266,0.217,0.279,0.279,0.280
1749038173.8419868946,0.258,0.269,0.263,0.263,0.266,0.281,0.281,0.279
1749038173.9422099590,0.276,0.286,0.281,0.281,0.263,0.285,0.285,0.281
1749038174.0424559116,0.236,0.243,0.240,0.240,0.281,0.284,0.284,0.285
1749038174.1427230835,0.219,0.225,0.222,0.222,0.240,0.278,0.278,0.284
1749038174.2429330349,0.256,0.262,0.259,0.259,0.222,0.277,0.277,0.278
1749038174.3431289196,0.256,0.260,0.258,0.258,0.259,0.278,0.278,0.277
1749038174.4434039593,0.255,0.258,0.256,0.256,0.258,0.279,0.279,0.278
1749038174.5436279774,0.220,0.222,0.221,0.221,0.256,0.275,0.275,0.279
1749038174.6437768936,0.230,0.232,0.231,0.231,0.221,0.270,0.270,0.275
1749038174.7439720631,0.248,0.248,0.248,0.248,0.231,0.270,0.270,0.270
1749038174.8441870213,0.248,0.248,0.248,0.248,0.248,0.270,0.270,0.270
1749038174.9444549084,0.239,0.238,0.238,0.238,0.248,0.269,0.269,0.270
1749038175.0446178913,0.223,0.223,0.223,0.223,0.238,0.266,0.266,0.269
1749038175.1448369026,0.224,0.225,0.225,0.225,0.223,0.262,0.262,0.266
1749038175.2450239658,0.245,0.247,0.246,0.246,0.225,0.262,0.262,0.262
1749038175.3451709747,0.257,0.260,0.259,0.259,0.246,0.266,0.266,0.262
1749038175.4453759193,0.235,0.239,0.237,0.237,0.259,0.266,0.266,0.266
1749038175.5456190109,0.206,0.211,0.209,0.209,0.237,0.262,0.262,0.266
1749038175.6458370686,0.228,0.235,0.232,0.232,0.209,0.259,0.259,0.262
1749038175.7460660934,0.215,0.223,0.219,0.219,0.232,0.256,0.256,0.259
1749038175.8462970257,0.253,0.265,0.259,0.259,0.219,0.259,0.259,0.256
1749038175.9464850426,0.208,0.221,0.215,0.215,0.259,0.258,0.258,0.259
1749038176.0467600822,0.215,0.230,0.223,0.223,0.215,0.255,0.255,0.258
1749038176.1469640732,0.241,0.261,0.251,0.251,0.223,0.257,0.257,0.255
1749038176.2472069263,0.233,0.256,0.245,0.245,0.251,0.260,0.260,0.257
1749038176.3473839760,0.248,0.276,0.262,0.262,0.245,0.265,0.265,0.260
1749038176.4475960732,0.228,0.258,0.243,0.243,0.262,0.267,0.267,0.265
1749038176.5479009151,0.224,0.267,0.246,0.246,0.243,0.268,0.268,0.267
1749038176.6481521130,0.231,0.279,0.255,0.255,0.246,0.270,0.270,0.268
1749038176.7483398914,0.203,0.249,0.226,0.226,0.255,0.269,0.269,0.270
1749038176.8485479355,0.238,0.295,0.266,0.266,0.226,0.271,0.271,0.269
1749038176.9487750530,0.255,0.324,0.289,0.289,0.266,0.279,0.279,0.271
1749038177.0489790440,0.156,0.201,0.178,0.178,0.289,0.271,0.271,0.279
1749038177.1491940022,0.244,0.317,0.280,0.280,0.178,0.272,0.272,0.271
1749038177.2494649887,0.239,0.315,0.277,0.277,0.280,0.278,0.278,0.272
1749038177.3496170044,0.193,0.256,0.224,0.224,0.277,0.276,0.276,0.278
1749038177.4498269558,0.228,0.306,0.267,0.267,0.224,0.277,0.277,0.276
1749038177.5501410961,0.213,0.287,0.250,0.250,0.267,0.278,0.278,0.277
1749038177.6503911018,0.173,0.234,0.203,0.203,0.250,0.271,0.271,0.278
1749038177.7506310940,0.217,0.296,0.257,0.257,0.203,0.270,0.270,0.271
1749038177.8508939743,0.210,0.289,0.250,0.250,0.257,0.271,0.271,0.270
1749038177.9511759281,0.200,0.275,0.237,0.237,0.250,0.270,0.270,0.271
1749038178.0513870716,0.212,0.291,0.251,0.251,0.237,0.271,0.271,0.270
1749038178.1516580582,0.166,0.227,0.196,0.196,0.251,0.264,0.264,0.271
1749038178.2518830299,0.223,0.305,0.264,0.264,0.196,0.265,0.265,0.264
1749038178.3520789146,0.197,0.269,0.233,0.233,0.264,0.265,0.265,0.265
1749038178.4523389339,0.217,0.297,0.257,0.257,0.233,0.267,0.267,0.265
1749038178.5525560379,0.194,0.265,0.229,0.229,0.257,0.266,0.266,0.267
1749038178.6527450085,0.203,0.277,0.240,0.240,0.229,0.265,0.265,0.266
1749038178.7529530525,0.213,0.290,0.252,0.252,0.240,0.267,0.267,0.265
1749038178.8531599045,0.227,0.308,0.268,0.268,0.252,0.272,0.272,0.267
1749038178.9533519745,0.185,0.251,0.218,0.218,0.268,0.269,0.269,0.272
1749038179.0535569191,0.211,0.285,0.248,0.248,0.218,0.268,0.268,0.269
1749038179.1538069248,0.193,0.260,0.226,0.226,0.248,0.266,0.266,0.268
1749038179.2541220188,0.227,0.304,0.266,0.266,0.226,0.269,0.269,0.266
1749038179.3543379307,0.240,0.319,0.280,0.280,0.266,0.275,0.275,0.269
1749038179.4545540810,0.183,0.242,0.213,0.213,0.280,0.272,0.272,0.275
1749038179.5547809601,0.242,0.319,0.281,0.281,0.213,0.275,0.275,0.272
1749038179.6550130844,0.207,0.271,0.239,0.239,0.281,0.276,0.276,0.275
1749038179.7551848888,0.257,0.335,0.296,0.296,0.239,0.282,0.282,0.276
1749038179.8553700447,0.249,0.322,0.285,0.285,0.296,0.290,0.290,0.282
1749038179.9555349350,0.244,0.313,0.279,0.279,0.285,0.294,0.294,0.290
1749038180.0557549000,0.231,0.294,0.263,0.263,0.279,0.295,0.295,0.294
1749038180.1560170650,0.255,0.322,0.288,0.288,0.263,0.298,0.298,0.295
1749038180.2561919689,0.261,0.326,0.294,0.294,0.288,0.303,0.303,0.298
1749038180.3563730717,0.261,0.322,0.292,0.292,0.294,0.307,0.307,0.303
1749038180.4565780163,0.242,0.296,0.269,0.269,0.292,0.308,0.308,0.307
1749038180.5567901134,0.251,0.305,0.278,0.278,0.269,0.307,0.307,0.308
1749038180.6569430828,0.266,0.320,0.293,0.293,0.278,0.310,0.310,0.307
1749038180.7570989132,0.265,0.316,0.291,0.291,0.293,0.312,0.312,0.310
1749038180.8573009968,0.265,0.314,0.290,0.290,0.291,0.314,0.314,0.312
1749038180.9575130939,0.256,0.302,0.279,0.279,0.290,0.314,0.314,0.314
1749038181.0577399731,0.255,0.298,0.277,0.277,0.279,0.313,0.313,0.314
1749038181.1580009460,0.258,0.298,0.278,0.278,0.277,0.312,0.312,0.313
1749038181.2582180500,0.283,0.324,0.303,0.303,0.278,0.314,0.314,0.312
1749038181.3584239483,0.291,0.331,0.311,0.311,0.303,0.319,0.319,0.314
1749038181.4586238861,0.248,0.278,0.263,0.263,0.311,0.317,0.317,0.319
1749038181.5588240623,0.267,0.296,0.281,0.281,0.263,0.315,0.315,0.317
1749038181.6590499878,0.296,0.324,0.310,0.310,0.281,0.318,0.318,0.315
1749038181.7592558861,0.288,0.312,0.300,0.300,0.310,0.322,0.322,0.318
1749038181.8596050739,0.290,0.310,0.300,0.300,0.300,0.324,0.324,0.322
1749038181.9598350525,0.305,0.322,0.313,0.313,0.300,0.327,0.327,0.324
1749038182.0600719452,0.254,0.266,0.260,0.260,0.313,0.324,0.324,0.327
1749038182.1602840424,0.295,0.305,0.300,0.300,0.260,0.323,0.323,0.324
1749038182.2604939938,0.323,0.330,0.327,0.327,0.300,0.328,0.328,0.323
1749038182.3607220650,0.297,0.300,0.299,0.299,0.327,0.330,0.330,0.328
1749038182.4609940052,0.296,0.295,0.295,0.295,0.299,0.330,0.330,0.330
1749038182.5612850189,0.296,0.293,0.294,0.294,0.295,0.330,0.330,0.330
1749038182.6615040302,0.313,0.308,0.311,0.311,0.294,0.331,0.331,0.330
1749038182.7617421150,0.303,0.296,0.299,0.299,0.311,0.332,0.332,0.331
1749038182.8620169163,0.299,0.291,0.295,0.295,0.299,0.331,0.331,0.332
1749038182.9622309208,0.331,0.322,0.327,0.327,0.295,0.335,0.335,0.331
1749038183.0624721050,0.287,0.278,0.282,0.282,0.327,0.333,0.333,0.335
1749038183.1627619267,0.312,0.303,0.307,0.307,0.282,0.333,0.333,0.333
1749038183.2630059719,0.311,0.303,0.307,0.307,0.307,0.334,0.334,0.333
1749038183.3632559776,0.301,0.294,0.298,0.298,0.307,0.334,0.334,0.334
1749038183.4635291100,0.291,0.287,0.289,0.289,0.298,0.332,0.332,0.334
1749038183.5638039112,0.299,0.297,0.298,0.298,0.289,0.331,0.331,0.332
1749038183.6639699936,0.312,0.313,0.313,0.313,0.298,0.332,0.332,0.331
1749038183.7641971111,0.280,0.284,0.282,0.282,0.313,0.330,0.330,0.332
1749038183.8644781113,0.318,0.327,0.323,0.323,0.282,0.333,0.333,0.330
1749038183.9647328854,0.261,0.273,0.267,0.267,0.323,0.329,0.329,0.333
1749038184.0650799274,0.283,0.300,0.291,0.291,0.267,0.326,0.326,0.329
1749038184.1652610302,0.282,0.304,0.293,0.293,0.291,0.325,0.325,0.326
1749038184.2654540539,0.292,0.320,0.306,0.306,0.293,0.327,0.327,0.325
1749038184.3656389713,0.260,0.290,0.275,0.275,0.306,0.324,0.324,0.327
1749038184.4657878876,0.288,0.326,0.307,0.307,0.275,0.325,0.325,0.324
1749038184.5660219193,0.260,0.310,0.285,0.285,0.307,0.325,0.325,0.325
1749038184.6662700176,0.262,0.317,0.290,0.290,0.285,0.323,0.323,0.325
1749038184.7664899826,0.250,0.307,0.279,0.279,0.290,0.321,0.321,0.323
1749038184.8666830063,0.290,0.360,0.325,0.325,0.279,0.325,0.325,0.321
1749038184.9668750763,0.218,0.273,0.245,0.245,0.325,0.320,0.320,0.325
1749038185.0670580864,0.247,0.309,0.278,0.278,0.245,0.316,0.316,0.320
1749038185.1672000885,0.238,0.298,0.268,0.268,0.278,0.312,0.312,0.316
1749038185.2673809528,0.248,0.310,0.279,0.279,0.268,0.310,0.310,0.312
1749038185.3675639629,0.227,0.285,0.256,0.256,0.279,0.306,0.306,0.310
1749038185.4678120613,0.249,0.310,0.279,0.279,0.256,0.305,0.305,0.306
1749038185.5680749416,0.227,0.281,0.254,0.254,0.279,0.302,0.302,0.305
1749038185.6683940887,0.243,0.296,0.269,0.269,0.254,0.300,0.300,0.302
1749038185.7685589790,0.235,0.281,0.258,0.258,0.269,0.297,0.297,0.300
1749038185.8688130379,0.260,0.311,0.286,0.286,0.258,0.299,0.299,0.297
1749038185.9690749645,0.240,0.283,0.262,0.262,0.286,0.298,0.298,0.299
1749038186.0692799091,0.247,0.289,0.268,0.268,0.262,0.297,0.297,0.298
1749038186.1694619656,0.229,0.264,0.246,0.246,0.268,0.294,0.294,0.297
1749038186.2697150707,0.230,0.261,0.245,0.245,0.246,0.290,0.290,0.294
1749038186.3699800968,0.236,0.262,0.249,0.249,0.245,0.286,0.286,0.290
1749038186.4701700211,0.239,0.261,0.250,0.250,0.249,0.284,0.284,0.286
1749038186.5703730583,0.233,0.248,0.241,0.241,0.250,0.281,0.281,0.284
1749038186.6705260277,0.254,0.265,0.260,0.260,0.241,0.280,0.280,0.281
1749038186.7707779408,0.193,0.197,0.195,0.195,0.260,0.272,0.272,0.280
1749038186.8709700108,0.258,0.258,0.258,0.258,0.195,0.270,0.270,0.272
1749038186.9711709023,0.209,0.204,0.206,0.206,0.258,0.265,0.265,0.270
1749038187.0714499950,0.233,0.223,0.228,0.228,0.206,0.261,0.261,0.265
1749038187.1717739105,0.200,0.188,0.194,0.194,0.228,0.253,0.253,0.261
1749038187.2719829082,0.249,0.229,0.239,0.239,0.194,0.252,0.252,0.253
1749038187.3721780777,0.198,0.179,0.188,0.188,0.239,0.246,0.246,0.252
1749038187.4724130630,0.208,0.185,0.196,0.196,0.188,0.240,0.240,0.246
1749038187.5725710392,0.188,0.159,0.173,0.173,0.196,0.232,0.232,0.240
1749038187.6727559566,0.208,0.172,0.190,0.190,0.173,0.226,0.226,0.232
1749038187.7730240822,0.187,0.153,0.170,0.170,0.190,0.219,0.219,0.226
1749038187.8732669353,0.207,0.168,0.187,0.187,0.170,0.215,0.215,0.219
1749038187.9734230042,0.167,0.135,0.151,0.151,0.187,0.207,0.207,0.215
1749038188.0735700130,0.130,0.105,0.118,0.118,0.151,0.194,0.194,0.207
1749038188.1738140583,0.182,0.147,0.164,0.164,0.118,0.188,0.188,0.194
1749038188.2740681171,0.153,0.123,0.138,0.138,0.164,0.182,0.182,0.188
1749038188.3743019104,0.174,0.140,0.157,0.157,0.138,0.178,0.178,0.182
1749038188.4745509624,0.162,0.131,0.147,0.147,0.157,0.175,0.175,0.178
1749038188.5747709274,0.172,0.139,0.155,0.155,0.147,0.173,0.173,0.175
1749038188.6749739647,0.160,0.129,0.145,0.145,0.155,0.171,0.171,0.173
1749038188.7752060890,0.202,0.163,0.182,0.182,0.145,0.174,0.174,0.171
1749038188.8754661083,0.227,0.183,0.205,0.205,0.182,0.182,0.182,0.174
1749038188.9756839275,0.202,0.163,0.183,0.183,0.205,0.188,0.188,0.182
1749038189.0758969784,0.258,0.209,0.234,0.234,0.183,0.198,0.198,0.188
1749038189.1761140823,0.197,0.159,0.178,0.178,0.234,0.202,0.202,0.198
1749038189.2762899399,0.237,0.191,0.214,0.214,0.178,0.207,0.207,0.202
1749038189.3765609264,0.232,0.186,0.209,0.209,0.214,0.213,0.213,0.207
1749038189.4768579006,0.250,0.201,0.226,0.226,0.209,0.219,0.219,0.213
1749038189.5771191120,0.240,0.193,0.216,0.216,0.226,0.224,0.224,0.219
1749038189.6772830486,0.210,0.169,0.190,0.190,0.216,0.224,0.224,0.224
1749038189.7775430679,0.206,0.165,0.186,0.186,0.190,0.221,0.221,0.224
1749038189.8777821064,0.255,0.204,0.229,0.229,0.186,0.225,0.225,0.221
1749038189.9780600071,0.226,0.180,0.203,0.203,0.229,0.226,0.226,0.225
1749038190.0782809258,0.107,0.086,0.096,0.096,0.203,0.211,0.211,0.226
1749038190.1784780025,0.311,0.245,0.278,0.278,0.096,0.217,0.217,0.211
1749038190.2787449360,0.119,0.094,0.106,0.106,0.278,0.209,0.209,0.217
1749038190.3789279461,0.177,0.140,0.158,0.158,0.106,0.199,0.199,0.209
1749038190.4791660309,0.358,0.276,0.317,0.317,0.158,0.216,0.216,0.199
1749038190.5793769360,0.150,0.114,0.132,0.132,0.317,0.215,0.215,0.216
1749038190.6795639992,0.076,0.059,0.067,0.067,0.132,0.193,0.193,0.215
1749038190.7797150612,0.259,0.198,0.228,0.228,0.067,0.193,0.193,0.193
1749038190.8798730373,0.234,0.177,0.206,0.206,0.228,0.200,0.200,0.193
1749038190.9800910950,0.190,0.142,0.166,0.166,0.206,0.200,0.200,0.200
1749038191.0803580284,0.328,0.239,0.284,0.284,0.166,0.214,0.214,0.200
1749038191.1805450916,0.342,0.241,0.292,0.292,0.284,0.234,0.234,0.214
1749038191.2808489799,0.347,0.237,0.292,0.292,0.292,0.253,0.253,0.234
1749038191.3810200691,0.260,0.173,0.216,0.216,0.292,0.257,0.257,0.253
1749038191.4812490940,0.420,0.274,0.347,0.347,0.216,0.274,0.274,0.257
1749038191.5814869404,0.253,0.161,0.207,0.207,0.347,0.276,0.276,0.274
1749038191.6817390919,0.306,0.190,0.248,0.248,0.207,0.274,0.274,0.276
1749038191.7819910049,0.473,0.274,0.374,0.374,0.248,0.293,0.293,0.274
1749038191.8822329044,0.000,0.000,0.000,0.000,0.374,0.248,0.248,0.293
1749038191.9824249744,0.414,0.267,0.341,0.341,0.000,0.243,0.243,0.248
1749038192.0825879574,0.158,0.100,0.129,0.129,0.341,0.232,0.232,0.243
1749038192.1827659607,0.278,0.174,0.226,0.226,0.129,0.226,0.226,0.232
1749038192.2829608917,0.230,0.141,0.186,0.186,0.226,0.222,0.222,0.226
1749038192.3832368851,0.217,0.132,0.174,0.174,0.186,0.216,0.216,0.222
1749038192.4834909439,0.194,0.117,0.156,0.156,0.174,0.208,0.208,0.216
1749038192.5837740898,0.159,0.095,0.127,0.127,0.156,0.196,0.196,0.208
1749038192.6839799881,0.123,0.074,0.098,0.098,0.127,0.180,0.180,0.196
