Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749038162.3091580868,0.18,0.338,0.310,0.002,0.00,0.648,0.003,123,0.048
1749038162.4093959332,0.18,0.332,0.319,0.002,0.06,0.651,0.003,125,0.060
1749038162.5097880363,0.36,0.329,0.326,0.002,0.06,0.655,0.004,127,0.063
1749038162.6100420952,0.54,0.325,0.331,0.002,0.11,0.656,0.006,129,0.058
1749038162.7103300095,0.36,0.318,0.336,0.002,0.11,0.654,0.005,130,0.026
1749038162.8105480671,0.36,0.312,0.342,0.002,0.11,0.653,0.005,131,0.036
1749038162.9107930660,0.36,0.306,0.348,0.002,0.11,0.654,0.005,132,0.029
1749038163.0110690594,0.36,0.303,0.352,0.002,0.17,0.655,0.005,133,0.045
1749038163.1113049984,0.54,0.302,0.355,0.002,0.11,0.657,0.005,134,0.048
1749038163.2115600109,0.36,0.298,0.359,0.002,0.11,0.657,0.004,135,0.024
1749038163.3117849827,0.54,0.296,0.363,0.002,0.11,0.659,0.005,136,0.041
1749038163.4120008945,0.36,0.294,0.368,0.002,0.11,0.662,0.004,136,0.026
1749038163.5122470856,0.54,0.292,0.371,0.002,0.11,0.663,0.005,137,0.038
1749038163.6125040054,0.36,0.288,0.374,0.002,0.06,0.662,0.004,137,0.012
1749038163.7127089500,0.54,0.287,0.377,0.002,0.06,0.664,0.005,137,0.040
1749038163.8129448891,0.54,0.286,0.381,0.002,0.06,0.667,0.005,139,0.023
1749038163.9131760597,0.36,0.286,0.383,0.002,0.00,0.669,0.004,140,0.040
1749038164.0134339333,0.36,0.285,0.386,0.002,0.00,0.671,0.004,140,0.023
1749038164.1136789322,0.54,0.274,0.389,0.002,0.00,0.663,0.005,-1,0.023
1749038164.1137039661,0.36,0.281,0.389,0.002,0.00,0.670,0.004,-1,0.009
1749038164.2139399052,0.54,0.274,0.392,0.002,0.00,0.666,0.005,-1,0.009
1749038164.2139639854,0.36,0.278,0.392,0.002,0.00,0.670,0.004,-1,0.015
1749038164.3141450882,0.54,0.274,0.394,0.002,0.00,0.668,0.005,-1,0.015
1749038164.3141689301,0.54,0.276,0.394,0.002,0.00,0.670,0.005,-1,0.022
1749038164.4144220352,0.54,0.274,0.395,0.002,0.00,0.669,0.005,-1,0.022
1749038164.4144508839,0.54,0.274,0.395,0.002,0.00,0.669,0.005,-1,0.009
1749038164.5146989822,0.54,0.274,0.396,0.002,0.00,0.670,0.005,-1,0.009
1749038164.5147240162,0.54,0.274,0.396,0.002,0.00,0.670,0.005,-1,0.029
1749038164.6150219440,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038164.6311180592,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038164.7334699631,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038164.8357439041,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038164.9379940033,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.0300540924,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.1325690746,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.2356081009,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.3277750015,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.4302771091,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.5328710079,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.6353170872,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.7275071144,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.8300199509,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038165.9322910309,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.0246250629,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.1273090839,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.2299818993,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.3220889568,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.4250540733,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.5274219513,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.6299049854,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.7221350670,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.8250319958,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749038166.9272339344,0.54,0.274,0.470,0.002,0.63,0.744,0.008,138,0.020
1749038167.0273981094,0.54,0.274,0.473,0.002,0.63,0.747,0.008,132,0.023
1749038167.1276729107,0.54,0.274,0.476,0.002,0.57,0.750,0.007,125,0.021
1749038167.2278881073,0.54,0.274,0.478,0.002,0.52,0.752,0.007,120,0.022
1749038167.3280990124,-0.90,0.282,0.479,0.002,0.57,0.761,0.000,114,0.078
1749038167.4283630848,-0.90,0.299,0.481,0.002,0.57,0.780,0.000,110,0.122
1749038167.5285329819,-0.72,0.319,0.485,0.002,0.57,0.804,0.001,107,0.142
1749038167.6286869049,-0.90,0.335,0.496,0.003,0.63,0.831,0.001,106,0.127
1749038167.7289619446,-0.90,0.353,0.511,0.003,0.63,0.864,0.001,106,0.167
1749038167.8291509151,-0.90,0.368,0.527,0.003,0.63,0.895,0.001,104,0.150
1749038167.9293580055,-1.08,0.380,0.542,0.003,0.57,0.922,-0.000,103,0.155
1749038168.0295860767,-1.26,0.386,0.558,0.003,0.52,0.944,-0.002,102,0.128
1749038168.1298758984,-1.26,0.388,0.574,0.003,0.40,0.962,-0.003,101,0.127
1749038168.2300629616,-1.26,0.391,0.589,0.003,0.23,0.980,-0.004,99,0.138
1749038168.3302509785,-1.08,0.396,0.602,0.003,0.11,0.998,-0.004,96,0.153
1749038168.4304709435,-1.26,0.402,0.615,0.003,0.06,1.016,-0.005,94,0.159
1749038168.5306580067,-1.08,0.409,0.630,0.003,0.00,1.039,-0.005,91,0.172
1749038168.6308341026,-1.08,0.418,0.646,0.003,0.00,1.064,-0.005,90,0.192
1749038168.7310519218,-1.26,0.428,0.662,0.003,0.06,1.090,-0.006,89,0.197
1749038168.8312799931,-1.26,0.439,0.681,0.004,0.11,1.120,-0.005,88,0.215
1749038168.9314990044,-1.44,0.450,0.702,0.004,0.11,1.152,-0.006,87,0.217
1749038169.0316579342,-1.62,0.461,0.723,0.004,0.11,1.184,-0.008,85,0.234
1749038169.1318619251,-1.80,0.469,0.745,0.004,0.06,1.214,-0.010,85,0.221
1749038169.2321360111,-1.62,0.478,0.769,0.004,0.00,1.246,-0.010,85,0.236
1749038169.3323450089,-1.80,0.482,0.793,0.004,-0.17,1.274,-0.013,84,0.214
1749038169.4325439930,-1.80,0.488,0.816,0.004,-0.29,1.304,-0.014,83,0.245
1749038169.5328140259,-1.80,0.491,0.839,0.003,-0.46,1.329,-0.016,82,0.214
1749038169.6330850124,-1.80,0.494,0.862,0.003,-0.63,1.356,-0.018,81,0.241
1749038169.7332830429,-1.62,0.497,0.885,0.003,-0.74,1.381,-0.018,80,0.226
1749038169.8334350586,-1.80,0.502,0.909,0.002,-0.92,1.410,-0.022,79,0.255
1749038169.9336659908,-1.62,0.509,0.933,0.002,-1.03,1.441,-0.022,78,0.258
1749038170.0338931084,-1.44,0.515,0.957,0.002,-1.20,1.471,-0.022,78,0.262
1749038170.1340820789,-1.26,0.520,0.983,0.001,-1.32,1.502,-0.022,78,0.258
1749038170.2342460155,-0.72,0.526,1.010,0.000,-1.66,1.536,-0.022,78,0.281
1749038170.3345000744,-0.54,0.529,1.038,-0.000,-1.83,1.567,-0.022,76,0.252
1749038170.4347209930,-0.18,0.534,1.064,-0.001,-1.89,1.598,-0.020,76,0.281
1749038170.5349199772,0.18,0.537,1.092,-0.002,-1.89,1.629,-0.018,76,0.266
1749038170.6351161003,0.54,0.539,1.119,-0.003,-1.72,1.658,-0.014,76,0.267
1749038170.7353200912,0.90,0.541,1.146,-0.004,-1.66,1.687,-0.011,75,0.271
1749038170.8355019093,1.26,0.543,1.174,-0.005,-1.72,1.717,-0.009,76,0.273
1749038170.9356560707,1.62,0.546,1.202,-0.006,-1.95,1.748,-0.009,75,0.280
1749038171.0359449387,1.98,0.550,1.229,-0.007,-2.12,1.779,-0.008,74,0.290
1749038171.1361539364,2.16,0.554,1.257,-0.008,-2.12,1.811,-0.008,74,0.284
1749038171.2363829613,2.70,0.557,1.286,-0.009,-1.95,1.843,-0.002,74,0.288
1749038171.3365869522,3.24,0.561,1.315,-0.010,-1.83,1.875,0.004,74,0.297
1749038171.4368059635,3.42,0.561,1.345,-0.011,-1.66,1.906,0.006,74,0.274
1749038171.5370099545,3.78,0.563,1.374,-0.011,-1.66,1.937,0.010,76,0.300
1749038171.6371960640,3.78,0.564,1.404,-0.012,-1.66,1.967,0.009,76,0.277
1749038171.7373449802,4.14,0.559,1.433,-0.013,-1.60,1.992,0.012,76,0.256
1749038171.8375539780,4.50,0.556,1.462,-0.014,-1.26,2.017,0.017,76,0.267
1749038171.9377119541,5.22,0.552,1.490,-0.014,-0.86,2.040,0.028,77,0.255
1749038172.0379679203,5.58,0.551,1.516,-0.015,-0.63,2.065,0.033,76,0.280
1749038172.1381371021,5.58,0.546,1.542,-0.015,-0.29,2.086,0.035,77,0.238
1749038172.2383201122,5.58,0.545,1.569,-0.015,-0.00,2.111,0.038,77,0.273
1749038172.3385109901,5.40,0.544,1.597,-0.015,0.29,2.138,0.039,77,0.262
1749038172.4388229847,5.58,0.546,1.623,-0.015,0.52,2.166,0.043,77,0.280
1749038172.5390720367,5.76,0.547,1.649,-0.014,0.86,2.192,0.049,75,0.269
1749038172.6392929554,5.76,0.548,1.676,-0.014,1.20,2.220,0.052,75,0.275
1749038172.7394750118,5.76,0.547,1.704,-0.013,1.66,2.246,0.058,76,0.260
1749038172.8396809101,5.76,0.550,1.733,-0.012,2.12,2.277,0.063,75,0.292
1749038172.9400041103,5.76,0.554,1.761,-0.011,2.64,2.309,0.070,76,0.290
1749038173.0403370857,5.40,0.555,1.787,-0.010,3.15,2.336,0.072,76,0.273
1749038173.1405310631,5.22,0.550,1.816,-0.008,3.50,2.359,0.075,76,0.241
1749038173.2407479286,5.04,0.547,1.847,-0.006,3.84,2.388,0.078,78,0.267
1749038173.3409891129,4.50,0.544,1.875,-0.004,4.13,2.413,0.078,78,0.248
1749038173.4411830902,4.14,0.544,1.899,-0.002,4.58,2.436,0.080,77,0.275
1749038173.5414359570,4.14,0.539,1.923,-0.000,4.98,2.455,0.085,79,0.231
1749038173.6415829659,3.42,0.530,1.950,0.002,5.44,2.474,0.084,77,0.217
1749038173.7417891026,3.06,0.529,1.977,0.005,5.96,2.500,0.088,77,0.266
1749038173.8419868946,2.88,0.531,2.002,0.008,6.30,2.526,0.093,79,0.263
1749038173.9422099590,2.16,0.535,2.023,0.010,6.53,2.552,0.091,79,0.281
1749038174.0424559116,1.80,0.534,2.048,0.013,6.76,2.576,0.093,78,0.240
1749038174.1427230835,1.44,0.528,2.077,0.016,7.10,2.599,0.094,79,0.222
1749038174.2429330349,1.08,0.527,2.106,0.020,7.33,2.627,0.097,80,0.259
1749038174.3431289196,0.72,0.528,2.131,0.023,7.62,2.654,0.100,79,0.258
1749038174.4434039593,0.54,0.529,2.152,0.026,7.79,2.676,0.103,80,0.256
1749038174.5436279774,0.00,0.525,2.177,0.030,7.79,2.697,0.101,79,0.221
1749038174.6437768936,-0.18,0.520,2.204,0.033,7.68,2.720,0.101,80,0.231
1749038174.7439720631,-0.36,0.520,2.231,0.037,7.68,2.746,0.103,81,0.248
1749038174.8441870213,-0.54,0.520,2.254,0.040,7.56,2.770,0.104,81,0.248
1749038174.9444549084,-0.36,0.519,2.275,0.043,7.56,2.790,0.108,80,0.238
1749038175.0446178913,0.54,0.516,2.300,0.046,7.45,2.811,0.118,77,0.223
1749038175.1448369026,1.08,0.512,2.327,0.050,7.39,2.834,0.125,78,0.225
1749038175.2450239658,1.44,0.512,2.352,0.053,7.33,2.858,0.131,78,0.246
1749038175.3451709747,1.98,0.516,2.374,0.056,7.45,2.883,0.140,78,0.259
1749038175.4453759193,2.52,0.516,2.396,0.059,7.56,2.904,0.149,77,0.237
1749038175.5456190109,3.42,0.512,2.420,0.062,7.56,2.922,0.159,77,0.209
1749038175.6458370686,4.14,0.509,2.447,0.065,7.56,2.945,0.168,77,0.232
1749038175.7460660934,5.22,0.506,2.472,0.069,7.56,2.966,0.181,76,0.219
1749038175.8462970257,6.12,0.509,2.494,0.072,7.45,2.989,0.191,76,0.259
1749038175.9464850426,7.20,0.508,2.515,0.074,7.56,3.006,0.203,77,0.215
1749038176.0467600822,8.28,0.505,2.538,0.077,7.85,3.023,0.217,78,0.223
1749038176.1469640732,9.54,0.507,2.563,0.081,8.19,3.046,0.235,78,0.251
1749038176.2472069263,11.34,0.510,2.587,0.085,8.59,3.067,0.259,77,0.245
1749038176.3473839760,12.60,0.515,2.610,0.088,8.82,3.089,0.276,77,0.262
1749038176.4475960732,14.22,0.517,2.633,0.092,9.28,3.107,0.298,77,0.243
1749038176.5479009151,15.66,0.518,2.658,0.096,9.85,3.126,0.319,82,0.246
1749038176.6481521130,16.92,0.520,2.685,0.101,10.43,3.147,0.340,79,0.255
1749038176.7483398914,18.36,0.519,2.711,0.106,11.06,3.163,0.361,78,0.226
1749038176.8485479355,19.44,0.521,2.735,0.110,12.03,3.179,0.382,83,0.266
1749038176.9487750530,21.78,0.529,2.759,0.116,13.24,3.192,0.419,83,0.289
1749038177.0489790440,22.32,0.521,2.783,0.122,14.50,3.200,0.434,85,0.178
1749038177.1491940022,23.58,0.522,2.807,0.128,15.81,3.210,0.459,87,0.280
1749038177.2494649887,25.20,0.528,2.835,0.137,17.36,3.224,0.494,85,0.277
1749038177.3496170044,25.56,0.526,2.859,0.144,18.62,3.236,0.511,85,0.224
1749038177.4498269558,26.64,0.527,2.879,0.152,19.88,3.242,0.535,86,0.267
1749038177.5501410961,27.36,0.528,2.905,0.161,21.66,3.251,0.560,86,0.250
1749038177.6503911018,27.72,0.521,2.931,0.172,23.49,3.258,0.578,86,0.203
1749038177.7506310940,28.44,0.520,2.954,0.183,25.21,3.262,0.602,85,0.257
1749038177.8508939743,28.98,0.521,2.977,0.194,26.93,3.269,0.626,86,0.250
1749038177.9511759281,28.98,0.520,2.998,0.205,28.65,3.277,0.644,85,0.237
1749038178.0513870716,28.98,0.521,3.017,0.216,30.42,3.282,0.664,84,0.251
1749038178.1516580582,28.80,0.514,3.039,0.229,32.31,3.287,0.679,84,0.196
1749038178.2518830299,28.62,0.515,3.061,0.243,34.15,3.296,0.701,82,0.264
1749038178.3520789146,28.44,0.515,3.081,0.257,35.81,3.305,0.721,82,0.233
1749038178.4523389339,28.62,0.517,3.099,0.271,37.24,3.310,0.743,81,0.257
1749038178.5525560379,28.26,0.516,3.117,0.285,38.73,3.319,0.760,80,0.229
1749038178.6527450085,28.26,0.515,3.137,0.302,40.45,3.324,0.782,78,0.240
1749038178.7529530525,27.90,0.517,3.157,0.319,42.40,3.331,0.806,77,0.252
1749038178.8531599045,27.72,0.522,3.175,0.336,44.12,3.338,0.832,77,0.268
1749038178.9533519745,27.54,0.519,3.191,0.352,45.78,3.340,0.849,77,0.218
1749038179.0535569191,27.18,0.518,3.208,0.370,47.67,3.343,0.870,76,0.248
1749038179.1538069248,26.64,0.516,3.226,0.390,49.62,3.349,0.891,77,0.226
1749038179.2541220188,26.28,0.519,3.242,0.410,51.28,3.354,0.917,77,0.266
1749038179.3543379307,25.92,0.525,3.257,0.429,52.71,3.361,0.944,75,0.280
1749038179.4545540810,25.38,0.522,3.271,0.447,54.14,3.366,0.961,75,0.213
1749038179.5547809601,24.84,0.525,3.285,0.467,55.69,3.371,0.985,75,0.281
1749038179.6550130844,24.12,0.526,3.300,0.491,57.47,3.377,1.011,75,0.239
1749038179.7551848888,23.76,0.532,3.314,0.514,59.13,3.380,1.042,75,0.296
1749038179.8553700447,23.40,0.540,3.326,0.534,60.68,3.382,1.071,75,0.285
1749038179.9555349350,22.68,0.544,3.339,0.557,62.40,3.386,1.099,75,0.279
1749038180.0557549000,21.60,0.545,3.351,0.582,64.06,3.392,1.125,75,0.263
1749038180.1560170650,20.88,0.548,3.364,0.610,65.49,3.399,1.157,75,0.288
1749038180.2561919689,19.80,0.553,3.376,0.637,66.81,3.409,1.189,76,0.294
1749038180.3563730717,18.72,0.557,3.387,0.662,68.01,3.419,1.219,75,0.292
1749038180.4565780163,18.00,0.558,3.396,0.687,69.21,3.423,1.244,74,0.269
1749038180.5567901134,17.28,0.557,3.407,0.715,70.65,3.427,1.272,74,0.278
1749038180.6569430828,16.38,0.560,3.417,0.744,72.14,3.431,1.303,75,0.293
1749038180.7570989132,15.48,0.562,3.425,0.773,73.74,3.433,1.335,75,0.291
1749038180.8573009968,14.58,0.564,3.432,0.797,75.11,3.435,1.361,74,0.290
1749038180.9575130939,13.50,0.564,3.439,0.825,76.26,3.441,1.389,72,0.279
1749038181.0577399731,12.24,0.563,3.446,0.855,77.35,3.450,1.418,73,0.277
1749038181.1580009460,10.80,0.562,3.453,0.885,78.38,3.461,1.447,74,0.278
1749038181.2582180500,9.90,0.564,3.458,0.913,79.24,3.466,1.477,73,0.303
1749038181.3584239483,9.18,0.569,3.463,0.942,80.27,3.468,1.511,72,0.311
1749038181.4586238861,7.92,0.567,3.468,0.970,81.36,3.475,1.537,72,0.263
1749038181.5588240623,6.66,0.565,3.472,0.998,82.45,3.481,1.563,72,0.281
1749038181.6590499878,5.76,0.568,3.476,1.029,83.31,3.485,1.597,70,0.310
1749038181.7592558861,4.50,0.572,3.479,1.060,83.94,3.495,1.631,73,0.300
1749038181.8596050739,3.42,0.574,3.482,1.088,84.51,3.503,1.661,72,0.300
1749038181.9598350525,2.34,0.577,3.485,1.116,85.03,3.512,1.693,73,0.313
1749038182.0600719452,1.62,0.574,3.487,1.148,85.66,3.514,1.721,74,0.260
1749038182.1602840424,0.36,0.573,3.490,1.179,86.29,3.523,1.751,73,0.300
1749038182.2604939938,-0.18,0.578,3.491,1.210,86.75,3.526,1.787,73,0.327
1749038182.3607220650,-1.44,0.580,3.493,1.240,87.09,3.537,1.819,72,0.299
1749038182.4609940052,-2.34,0.580,3.494,1.268,87.32,3.545,1.846,72,0.295
1749038182.5612850189,-2.52,0.580,3.496,1.298,87.43,3.547,1.875,72,0.294
1749038182.6615040302,-2.88,0.581,3.497,1.331,87.49,3.552,1.910,72,0.311
1749038182.7617421150,-3.06,0.582,3.499,1.364,87.49,3.555,1.943,71,0.299
1749038182.8620169163,-3.06,0.581,3.500,1.393,87.49,3.556,1.971,71,0.295
1749038182.9622309208,-3.06,0.585,3.501,1.423,87.43,3.558,2.005,70,0.327
1749038183.0624721050,-3.06,0.583,3.503,1.454,87.26,3.562,2.035,70,0.282
1749038183.1627619267,-2.52,0.583,3.504,1.486,86.97,3.560,2.066,70,0.307
1749038183.2630059719,-1.80,0.584,3.506,1.516,86.75,3.557,2.098,70,0.307
1749038183.3632559776,-0.90,0.584,3.508,1.548,86.46,3.553,2.130,70,0.298
1749038183.4635291100,0.18,0.582,3.510,1.578,86.29,3.546,2.159,70,0.289
1749038183.5638039112,1.26,0.581,3.512,1.608,86.23,3.537,2.188,70,0.298
1749038183.6639699936,2.34,0.582,3.514,1.639,86.12,3.530,2.221,73,0.313
1749038183.7641971111,3.78,0.580,3.516,1.669,85.89,3.519,2.249,73,0.282
1749038183.8644781113,5.22,0.583,3.518,1.699,85.60,3.510,2.282,71,0.323
1749038183.9647328854,6.66,0.579,3.520,1.729,85.31,3.500,2.308,72,0.267
1749038184.0650799274,8.64,0.576,3.523,1.761,85.31,3.483,2.336,71,0.291
1749038184.1652610302,10.08,0.575,3.526,1.791,85.49,3.470,2.364,72,0.293
1749038184.2654540539,11.16,0.577,3.528,1.821,85.71,3.459,2.394,72,0.306
1749038184.3656389713,12.78,0.574,3.530,1.850,85.89,3.443,2.418,72,0.275
1749038184.4657878876,14.40,0.575,3.532,1.878,86.17,3.426,2.443,72,0.307
1749038184.5660219193,15.66,0.575,3.534,1.908,86.57,3.412,2.469,73,0.285
1749038184.6662700176,16.74,0.573,3.536,1.939,87.26,3.397,2.495,74,0.290
1749038184.7664899826,18.18,0.571,3.537,1.969,88.18,3.376,2.517,74,0.279
1749038184.8666830063,19.26,0.575,3.537,1.998,89.21,3.355,2.544,74,0.325
1749038184.9668750763,19.80,0.570,3.538,2.028,90.30,3.342,2.563,75,0.245
1749038185.0670580864,19.98,0.566,3.537,2.058,91.50,3.330,2.584,76,0.278
1749038185.1672000885,19.98,0.562,3.536,2.087,92.76,3.319,2.605,76,0.268
1749038185.2673809528,19.98,0.560,3.534,2.119,94.14,3.305,2.630,76,0.279
1749038185.3675639629,20.16,0.556,3.532,2.146,95.63,3.290,2.647,76,0.256
1749038185.4678120613,19.62,0.555,3.529,2.172,96.94,3.281,2.668,77,0.279
1749038185.5680749416,18.90,0.552,3.525,2.199,98.38,3.272,2.689,76,0.254
1749038185.6683940887,17.46,0.550,3.521,2.227,99.75,3.270,2.716,76,0.269
1749038185.7685589790,16.02,0.547,3.516,2.254,101.18,3.266,2.741,76,0.258
1749038185.8688130379,14.76,0.549,3.510,2.281,102.62,3.258,2.768,76,0.286
1749038185.9690749645,13.14,0.548,3.504,2.307,103.88,3.255,2.795,76,0.262
1749038186.0692799091,11.34,0.547,3.497,2.333,105.20,3.252,2.823,77,0.268
1749038186.1694619656,9.54,0.544,3.490,2.358,106.28,3.253,2.848,77,0.246
1749038186.2697150707,7.74,0.540,3.482,2.385,107.43,3.253,2.873,77,0.245
1749038186.3699800968,5.58,0.536,3.473,2.412,108.40,3.255,2.902,77,0.249
1749038186.4701700211,3.60,0.534,3.465,2.437,109.43,3.256,2.928,79,0.250
1749038186.5703730583,1.44,0.531,3.456,2.461,110.18,3.260,2.954,79,0.241
1749038186.6705260277,-0.72,0.530,3.448,2.484,110.87,3.265,2.982,80,0.260
1749038186.7707779408,-2.88,0.522,3.438,2.507,111.38,3.272,3.002,80,0.195
1749038186.8709700108,-5.04,0.520,3.429,2.531,111.67,3.280,3.029,81,0.258
1749038186.9711709023,-6.84,0.515,3.420,2.555,111.90,3.286,3.052,82,0.206
1749038187.0714499950,-8.46,0.511,3.410,2.578,112.13,3.289,3.074,83,0.228
1749038187.1717739105,-9.90,0.503,3.402,2.599,112.30,3.294,3.091,84,0.194
1749038187.2719829082,-11.16,0.502,3.393,2.620,112.53,3.294,3.112,86,0.239
1749038187.3721780777,-12.78,0.496,3.384,2.641,112.59,3.299,3.130,86,0.188
1749038187.4724130630,-14.04,0.490,3.376,2.662,112.36,3.305,3.147,87,0.196
1749038187.5725710392,-15.30,0.482,3.368,2.681,112.19,3.310,3.159,88,0.173
1749038187.6727559566,-16.74,0.476,3.359,2.702,111.61,3.319,3.176,90,0.190
1749038187.7730240822,-17.82,0.469,3.351,2.722,110.98,3.325,3.190,92,0.170
1749038187.8732669353,-18.72,0.465,3.345,2.740,110.24,3.333,3.205,93,0.187
1749038187.9734230042,-19.26,0.457,3.339,2.756,109.49,3.337,3.213,93,0.151
1749038188.0735700130,-19.26,0.444,3.333,2.774,108.63,3.338,3.218,93,0.118
1749038188.1738140583,-19.26,0.438,3.327,2.791,107.77,3.338,3.229,94,0.164
1749038188.2740681171,-19.44,0.432,3.322,2.809,106.91,3.341,3.240,95,0.138
1749038188.3743019104,-19.44,0.428,3.317,2.824,106.05,3.342,3.251,94,0.157
1749038188.4745509624,-19.44,0.425,3.314,2.836,105.37,3.344,3.260,92,0.147
1749038188.5747709274,-19.26,0.423,3.310,2.849,104.74,3.343,3.271,90,0.155
1749038188.6749739647,-19.08,0.421,3.306,2.864,103.93,3.344,3.283,88,0.145
1749038188.7752060890,-18.90,0.424,3.303,2.880,103.13,3.346,3.302,87,0.182
1749038188.8754661083,-18.90,0.432,3.299,2.895,102.39,3.348,3.325,86,0.205
1749038188.9756839275,-18.90,0.438,3.296,2.910,101.70,3.351,3.344,85,0.183
1749038189.0758969784,-18.90,0.448,3.293,2.924,100.96,3.355,3.368,84,0.234
1749038189.1761140823,-19.08,0.452,3.290,2.941,100.10,3.361,3.388,83,0.178
1749038189.2762899399,-19.26,0.457,3.287,2.961,99.01,3.368,3.411,83,0.214
1749038189.3765609264,-19.44,0.463,3.283,2.982,97.92,3.375,3.436,83,0.209
1749038189.4768579006,-19.62,0.469,3.281,3.003,96.83,3.385,3.461,86,0.226
1749038189.5771191120,-19.80,0.474,3.278,3.025,95.91,3.392,3.486,88,0.216
1749038189.6772830486,-19.80,0.474,3.276,3.045,95.05,3.397,3.503,83,0.190
1749038189.7775430679,-19.80,0.471,3.275,3.066,94.08,3.403,3.520,90,0.186
1749038189.8777821064,-20.34,0.475,3.273,3.089,92.88,3.415,3.542,92,0.229
1749038189.9780600071,-20.70,0.476,3.272,3.112,91.67,3.427,3.562,88,0.203
1749038190.0782809258,-20.16,0.461,3.272,3.133,90.58,3.426,3.567,93,0.096
1749038190.1784780025,-21.42,0.467,3.272,3.151,89.73,3.445,3.585,93,0.278
1749038190.2787449360,-21.78,0.459,3.272,3.172,88.75,3.451,3.594,81,0.106
1749038190.3789279461,-21.42,0.449,3.273,3.195,87.61,3.454,3.606,80,0.158
