Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749039418.5214231014,0.178,0.134,0.156,0.156,0.246,0.190,0.190,0.188
1749039418.6215829849,0.192,0.144,0.168,0.168,0.156,0.188,0.188,0.190
1749039418.7217910290,0.398,0.287,0.342,0.342,0.168,0.213,0.213,0.188
1749039418.8219959736,0.169,0.120,0.144,0.144,0.342,0.216,0.216,0.213
1749039418.9221959114,0.302,0.211,0.256,0.256,0.144,0.223,0.223,0.216
1749039419.0224039555,0.272,0.184,0.228,0.228,0.256,0.231,0.231,0.223
1749039419.1226038933,0.230,0.152,0.191,0.191,0.228,0.231,0.231,0.231
1749039419.2228169441,0.343,0.225,0.284,0.284,0.191,0.241,0.241,0.231
1749039419.3229789734,0.334,0.212,0.273,0.273,0.284,0.254,0.254,0.241
1749039419.4231619835,0.270,0.168,0.219,0.219,0.273,0.256,0.256,0.254
1749039419.5233590603,0.264,0.161,0.213,0.213,0.219,0.254,0.254,0.256
1749039419.6235010624,0.352,0.201,0.277,0.277,0.213,0.260,0.260,0.254
1749039419.7236909866,0.266,0.150,0.208,0.208,0.277,0.259,0.259,0.260
1749039419.8239009380,0.303,0.169,0.236,0.236,0.208,0.258,0.258,0.259
1749039419.9241719246,0.100,0.058,0.079,0.079,0.236,0.236,0.236,0.258
1749039420.0243580341,0.518,0.282,0.400,0.400,0.079,0.259,0.259,0.236
1749039420.1245830059,0.000,0.000,0.000,0.000,0.400,0.224,0.224,0.259
1749039420.2250769138,0.154,0.087,0.120,0.120,0.000,0.192,0.192,0.224
1749039420.3252708912,0.288,0.162,0.225,0.225,0.120,0.190,0.190,0.192
1749039420.4254329205,0.191,0.106,0.149,0.149,0.225,0.187,0.187,0.190
1749039420.5256350040,0.170,0.094,0.132,0.132,0.149,0.178,0.178,0.187
1749039420.6258380413,0.146,0.081,0.114,0.114,0.132,0.168,0.168,0.178
1749039420.7260088921,0.158,0.087,0.122,0.122,0.114,0.160,0.160,0.168
1749039420.8262040615,0.208,0.114,0.161,0.161,0.122,0.160,0.160,0.160
1749039420.9264330864,0.142,0.078,0.110,0.110,0.161,0.155,0.155,0.160
1749039421.0266680717,0.148,0.081,0.114,0.114,0.110,0.149,0.149,0.155
1749039421.1268711090,0.269,0.148,0.209,0.209,0.114,0.157,0.157,0.149
1749039421.2270400524,0.246,0.134,0.190,0.190,0.209,0.168,0.168,0.157
1749039421.3272368908,0.231,0.125,0.178,0.178,0.190,0.175,0.175,0.168
1749039421.4274170399,0.274,0.148,0.211,0.211,0.178,0.185,0.185,0.175
1749039421.5276069641,0.322,0.173,0.248,0.248,0.211,0.200,0.200,0.185
1749039421.6277840137,0.391,0.209,0.300,0.300,0.248,0.223,0.223,0.200
1749039421.7279338837,0.353,0.189,0.271,0.271,0.300,0.241,0.241,0.223
1749039421.8281331062,0.318,0.170,0.244,0.244,0.271,0.251,0.251,0.241
1749039421.9283399582,0.388,0.207,0.298,0.298,0.244,0.264,0.264,0.251
1749039422.0284850597,0.374,0.200,0.287,0.287,0.298,0.276,0.276,0.264
1749039422.1286599636,0.345,0.185,0.265,0.265,0.287,0.282,0.282,0.276
1749039422.2289040089,0.359,0.193,0.276,0.276,0.265,0.287,0.287,0.282
1749039422.3291630745,0.346,0.187,0.266,0.266,0.276,0.290,0.290,0.287
1749039422.4293570518,0.333,0.182,0.257,0.257,0.266,0.290,0.290,0.290
1749039422.5295119286,0.300,0.165,0.233,0.233,0.257,0.286,0.286,0.290
1749039422.6297640800,0.280,0.157,0.218,0.218,0.233,0.279,0.279,0.286
1749039422.7300050259,0.338,0.191,0.264,0.264,0.218,0.278,0.278,0.279
1749039422.8301959038,0.278,0.160,0.219,0.219,0.264,0.274,0.274,0.278
1749039422.9303989410,0.278,0.162,0.220,0.220,0.219,0.267,0.267,0.274
1749039423.0306100845,0.217,0.129,0.173,0.173,0.220,0.256,0.256,0.267
1749039423.1308660507,0.255,0.158,0.206,0.206,0.173,0.247,0.247,0.256
1749039423.2311429977,0.201,0.128,0.164,0.164,0.206,0.237,0.237,0.247
1749039423.3313889503,0.222,0.146,0.184,0.184,0.164,0.228,0.228,0.237
1749039423.4316029549,0.250,0.170,0.210,0.210,0.184,0.226,0.226,0.228
1749039423.5318090916,0.225,0.159,0.192,0.192,0.210,0.224,0.224,0.226
1749039423.6319990158,0.223,0.163,0.193,0.193,0.192,0.221,0.221,0.224
1749039423.7322280407,0.212,0.164,0.188,0.188,0.193,0.218,0.218,0.221
1749039423.8324770927,0.236,0.190,0.213,0.213,0.188,0.220,0.220,0.218
1749039423.9327330589,0.253,0.213,0.233,0.233,0.213,0.225,0.225,0.220
1749039424.0329449177,0.277,0.235,0.256,0.256,0.233,0.235,0.235,0.225
1749039424.1332020760,0.287,0.247,0.267,0.267,0.256,0.246,0.246,0.235
1749039424.2334098816,0.243,0.213,0.228,0.228,0.267,0.251,0.251,0.246
1749039424.3336169720,0.284,0.256,0.270,0.270,0.228,0.258,0.258,0.251
1749039424.4338500500,0.266,0.247,0.256,0.256,0.270,0.264,0.264,0.258
1749039424.5340819359,0.282,0.269,0.275,0.275,0.256,0.272,0.272,0.264
1749039424.6343529224,0.277,0.272,0.275,0.275,0.275,0.279,0.279,0.272
1749039424.7345879078,0.316,0.319,0.317,0.317,0.275,0.290,0.290,0.279
1749039424.8352200985,0.199,0.207,0.203,0.203,0.317,0.286,0.286,0.290
1749039424.9353981018,0.267,0.286,0.276,0.276,0.203,0.286,0.286,0.286
1749039425.0355899334,0.215,0.236,0.226,0.226,0.276,0.282,0.282,0.286
1749039425.1358330250,0.217,0.259,0.238,0.238,0.226,0.278,0.278,0.282
1749039425.2360849380,0.227,0.277,0.252,0.252,0.238,0.277,0.277,0.278
1749039425.3363308907,0.205,0.254,0.229,0.229,0.252,0.274,0.274,0.277
1749039425.4365170002,0.217,0.276,0.246,0.246,0.229,0.272,0.272,0.274
1749039425.5367660522,0.196,0.253,0.225,0.225,0.246,0.269,0.269,0.272
1749039425.6370270252,0.210,0.277,0.244,0.244,0.225,0.267,0.267,0.269
1749039425.7372610569,0.214,0.286,0.250,0.250,0.244,0.268,0.268,0.267
1749039425.8375349045,0.243,0.328,0.285,0.285,0.250,0.275,0.275,0.268
1749039425.9378299713,0.254,0.344,0.299,0.299,0.285,0.285,0.285,0.275
1749039426.0380411148,0.217,0.297,0.257,0.257,0.299,0.288,0.288,0.285
1749039426.1382360458,0.253,0.346,0.299,0.299,0.257,0.294,0.294,0.288
1749039426.2384359837,0.226,0.310,0.268,0.268,0.299,0.297,0.297,0.294
1749039426.3386480808,0.246,0.336,0.291,0.291,0.268,0.301,0.301,0.297
1749039426.4388189316,0.234,0.317,0.275,0.275,0.291,0.303,0.303,0.301
1749039426.5389940739,0.246,0.331,0.289,0.289,0.275,0.305,0.305,0.303
1749039426.6392419338,0.242,0.322,0.282,0.282,0.289,0.307,0.307,0.305
1749039426.7394800186,0.204,0.268,0.236,0.236,0.282,0.302,0.302,0.307
1749039426.8396379948,0.204,0.263,0.234,0.234,0.236,0.294,0.294,0.302
1749039426.9398310184,0.201,0.257,0.229,0.229,0.234,0.286,0.286,0.294
1749039427.0400109291,0.190,0.235,0.212,0.212,0.229,0.277,0.277,0.286
1749039427.1402010918,0.187,0.230,0.209,0.209,0.212,0.267,0.267,0.277
1749039427.2404639721,0.173,0.209,0.191,0.191,0.209,0.257,0.257,0.267
1749039427.3406651020,0.157,0.188,0.173,0.173,0.191,0.244,0.244,0.257
1749039427.4408779144,0.186,0.220,0.203,0.203,0.173,0.237,0.237,0.244
1749039427.5411350727,0.196,0.228,0.212,0.212,0.203,0.235,0.235,0.237
1749039427.6413230896,0.190,0.217,0.203,0.203,0.212,0.233,0.233,0.235
1749039427.7414870262,0.196,0.219,0.208,0.208,0.203,0.231,0.231,0.233
1749039427.8417050838,0.185,0.204,0.195,0.195,0.208,0.229,0.229,0.231
1749039427.9419229031,0.196,0.213,0.205,0.205,0.195,0.227,0.227,0.229
1749039428.0422549248,0.198,0.211,0.204,0.204,0.205,0.227,0.227,0.227
1749039428.1425120831,0.219,0.229,0.224,0.224,0.204,0.229,0.229,0.227
1749039428.2427210808,0.242,0.250,0.246,0.246,0.224,0.236,0.236,0.229
1749039428.3429520130,0.269,0.275,0.272,0.272,0.246,0.247,0.247,0.236
1749039428.4431810379,0.228,0.230,0.229,0.229,0.272,0.251,0.251,0.247
1749039428.5433840752,0.266,0.265,0.265,0.265,0.229,0.258,0.258,0.251
1749039428.6436660290,0.275,0.271,0.273,0.273,0.265,0.266,0.266,0.258
1749039428.7439050674,0.286,0.279,0.283,0.283,0.273,0.275,0.275,0.266
1749039428.8441739082,0.301,0.291,0.296,0.296,0.283,0.285,0.285,0.275
1749039428.9443440437,0.301,0.288,0.294,0.294,0.296,0.294,0.294,0.285
1749039429.0444920063,0.262,0.248,0.255,0.255,0.294,0.295,0.295,0.294
1749039429.1446690559,0.235,0.221,0.228,0.228,0.255,0.290,0.290,0.295
1749039429.2449278831,0.245,0.228,0.236,0.236,0.228,0.284,0.284,0.290
1749039429.3450939655,0.222,0.205,0.213,0.213,0.236,0.276,0.276,0.284
1749039429.4452979565,0.199,0.182,0.191,0.191,0.213,0.264,0.264,0.276
1749039429.5455598831,0.192,0.174,0.183,0.183,0.191,0.252,0.252,0.264
1749039429.6457979679,0.166,0.150,0.158,0.158,0.183,0.238,0.238,0.252
1749039429.7460110188,0.161,0.144,0.152,0.152,0.158,0.224,0.224,0.238
1749039429.8462190628,0.144,0.128,0.136,0.136,0.152,0.209,0.209,0.224
1749039429.9463729858,0.145,0.128,0.137,0.137,0.136,0.197,0.197,0.209
1749039430.0465788841,0.186,0.164,0.175,0.175,0.137,0.192,0.192,0.197
1749039430.1467399597,0.244,0.213,0.229,0.229,0.175,0.199,0.199,0.192
1749039430.2468900681,0.223,0.193,0.208,0.208,0.229,0.206,0.206,0.199
1749039430.3471479416,0.274,0.231,0.252,0.252,0.208,0.217,0.217,0.206
1749039430.4473779202,0.289,0.240,0.265,0.265,0.252,0.231,0.231,0.217
1749039430.5475969315,0.397,0.323,0.360,0.360,0.265,0.258,0.258,0.231
1749039430.6478059292,0.305,0.245,0.275,0.275,0.360,0.274,0.274,0.258
1749039430.7480030060,0.344,0.272,0.308,0.308,0.275,0.286,0.286,0.274
1749039430.8482038975,0.374,0.289,0.332,0.332,0.308,0.302,0.302,0.286
1749039430.9484899044,0.352,0.267,0.310,0.310,0.332,0.313,0.313,0.302
1749039431.0486609936,0.366,0.273,0.320,0.320,0.310,0.321,0.321,0.313
1749039431.1489779949,0.347,0.253,0.300,0.300,0.320,0.326,0.326,0.321
1749039431.2492330074,0.272,0.196,0.234,0.234,0.300,0.319,0.319,0.326
1749039431.3494141102,0.473,0.327,0.400,0.400,0.234,0.344,0.344,0.319
1749039431.4495899677,0.102,0.070,0.086,0.086,0.400,0.324,0.324,0.344
1749039431.5498011112,0.309,0.210,0.259,0.259,0.086,0.309,0.309,0.324
1749039431.6500489712,0.000,0.000,0.000,0.000,0.259,0.267,0.267,0.309
1749039431.7502110004,0.283,0.195,0.239,0.239,0.000,0.250,0.250,0.267
1749039431.8504419327,0.114,0.078,0.096,0.096,0.239,0.229,0.229,0.250
1749039431.9506220818,0.214,0.146,0.180,0.180,0.096,0.216,0.216,0.229
1749039432.0507829189,0.178,0.120,0.149,0.149,0.180,0.206,0.206,0.216
1749039432.1509640217,0.203,0.138,0.170,0.170,0.149,0.199,0.199,0.206
1749039432.2511339188,0.387,0.258,0.322,0.322,0.170,0.218,0.218,0.199
1749039432.3513779640,0.058,0.039,0.048,0.048,0.322,0.204,0.204,0.218
1749039432.4516069889,0.225,0.153,0.189,0.189,0.048,0.196,0.196,0.204
1749039432.5517990589,0.244,0.167,0.205,0.205,0.189,0.200,0.200,0.196
1749039432.6519711018,0.290,0.200,0.245,0.245,0.205,0.211,0.211,0.200
1749039432.7522230148,0.298,0.205,0.252,0.252,0.245,0.223,0.223,0.211
1749039432.8523840904,0.174,0.121,0.147,0.147,0.252,0.219,0.219,0.223
1749039432.9525609016,0.299,0.208,0.254,0.254,0.147,0.225,0.225,0.219
1749039433.0528070927,0.237,0.166,0.201,0.201,0.254,0.228,0.228,0.225
1749039433.1530189514,0.252,0.178,0.215,0.215,0.201,0.229,0.229,0.228
1749039433.2532219887,0.179,0.128,0.154,0.154,0.215,0.222,0.222,0.229
1749039433.3534779549,0.216,0.158,0.187,0.187,0.154,0.217,0.217,0.222
1749039433.4537229538,0.278,0.207,0.243,0.243,0.187,0.223,0.223,0.217
1749039433.5539579391,0.200,0.152,0.176,0.176,0.243,0.222,0.222,0.223
1749039433.6541481018,0.191,0.147,0.169,0.169,0.176,0.216,0.216,0.222
1749039433.7543940544,0.126,0.100,0.113,0.113,0.169,0.202,0.202,0.216
1749039433.8546450138,0.196,0.160,0.178,0.178,0.113,0.196,0.196,0.202
1749039433.9549119473,0.188,0.156,0.172,0.172,0.178,0.194,0.194,0.196
1749039434.0550971031,0.157,0.131,0.144,0.144,0.172,0.189,0.189,0.194
1749039434.1552510262,0.185,0.157,0.171,0.171,0.144,0.186,0.186,0.189
1749039434.2554481030,0.157,0.135,0.146,0.146,0.171,0.183,0.183,0.186
1749039434.3555989265,0.230,0.202,0.216,0.216,0.146,0.188,0.188,0.183
1749039434.4557640553,0.106,0.094,0.100,0.100,0.216,0.181,0.181,0.188
1749039434.5559639931,0.173,0.158,0.165,0.165,0.100,0.177,0.177,0.181
1749039434.6561110020,0.181,0.169,0.175,0.175,0.165,0.179,0.179,0.177
1749039434.7563428879,0.243,0.231,0.237,0.237,0.175,0.191,0.191,0.179
1749039434.8565149307,0.190,0.185,0.188,0.188,0.237,0.197,0.197,0.191
1749039434.9567050934,0.187,0.187,0.187,0.187,0.188,0.200,0.200,0.197
1749039435.0569450855,0.192,0.196,0.194,0.194,0.187,0.203,0.203,0.200
1749039435.1571578979,0.181,0.190,0.185,0.185,0.194,0.204,0.204,0.203
1749039435.2573549747,0.227,0.243,0.235,0.235,0.185,0.212,0.212,0.204
1749039435.3575520515,0.190,0.208,0.199,0.199,0.235,0.216,0.216,0.212
1749039435.4577639103,0.206,0.230,0.218,0.218,0.199,0.220,0.220,0.216
1749039435.5579969883,0.232,0.277,0.254,0.254,0.218,0.230,0.230,0.220
1749039435.6582651138,0.212,0.258,0.235,0.235,0.254,0.237,0.237,0.230
1749039435.7584459782,0.191,0.237,0.214,0.214,0.235,0.239,0.239,0.237
1749039435.8586699963,0.161,0.205,0.183,0.183,0.214,0.235,0.235,0.239
1749039435.9589300156,0.236,0.308,0.272,0.272,0.183,0.242,0.242,0.235
1749039436.0591509342,0.183,0.244,0.214,0.214,0.272,0.245,0.245,0.242
1749039436.1593120098,0.197,0.266,0.231,0.231,0.214,0.246,0.246,0.245
1749039436.2594680786,0.183,0.250,0.217,0.217,0.231,0.246,0.246,0.246
1749039436.3597459793,0.191,0.264,0.227,0.227,0.217,0.247,0.247,0.246
1749039436.4599449635,0.166,0.234,0.200,0.200,0.227,0.244,0.244,0.247
1749039436.5601739883,0.150,0.214,0.182,0.182,0.200,0.237,0.237,0.244
1749039436.6604421139,0.163,0.234,0.199,0.199,0.182,0.232,0.232,0.237
1749039436.7606520653,0.131,0.189,0.160,0.160,0.199,0.224,0.224,0.232
1749039436.8608539104,0.167,0.243,0.205,0.205,0.160,0.221,0.221,0.224
1749039436.9611198902,0.137,0.201,0.169,0.169,0.205,0.216,0.216,0.221
1749039437.0613648891,0.184,0.272,0.228,0.228,0.169,0.218,0.218,0.216
1749039437.1616020203,0.132,0.195,0.163,0.163,0.228,0.215,0.215,0.218
1749039437.2618350983,0.142,0.212,0.177,0.177,0.163,0.210,0.210,0.215
1749039437.3620300293,0.152,0.228,0.190,0.190,0.177,0.209,0.209,0.210
1749039437.4622309208,0.111,0.165,0.138,0.138,0.190,0.201,0.201,0.209
1749039437.5624439716,0.152,0.227,0.189,0.189,0.138,0.199,0.199,0.201
1749039437.6626729965,0.110,0.164,0.137,0.137,0.189,0.193,0.193,0.199
1749039437.7628960609,0.161,0.242,0.202,0.202,0.137,0.194,0.194,0.193
1749039437.8631100655,0.135,0.203,0.169,0.169,0.202,0.194,0.194,0.194
1749039437.9633100033,0.115,0.173,0.144,0.144,0.169,0.189,0.189,0.194
1749039438.0635180473,0.121,0.182,0.152,0.152,0.144,0.184,0.184,0.189
1749039438.1637730598,0.072,0.108,0.090,0.090,0.152,0.172,0.172,0.184
1749039438.2639899254,0.145,0.218,0.182,0.182,0.090,0.171,0.171,0.172
1749039438.3642408848,0.078,0.117,0.098,0.098,0.182,0.163,0.163,0.171
1749039438.4645419121,0.105,0.158,0.132,0.132,0.098,0.157,0.157,0.163
1749039438.5648069382,0.128,0.193,0.161,0.161,0.132,0.158,0.158,0.157
1749039438.6649789810,0.117,0.177,0.147,0.147,0.161,0.160,0.160,0.158
1749039438.7651588917,0.092,0.139,0.116,0.116,0.147,0.155,0.155,0.160
1749039438.8653779030,0.090,0.136,0.113,0.113,0.116,0.150,0.150,0.155
1749039438.9656798840,0.092,0.138,0.115,0.115,0.113,0.145,0.145,0.150
1749039439.0658390522,0.092,0.138,0.115,0.115,0.115,0.141,0.141,0.145
1749039439.1660459042,0.065,0.097,0.081,0.081,0.115,0.133,0.133,0.141
1749039439.2663021088,0.164,0.247,0.206,0.206,0.081,0.142,0.142,0.133
1749039439.3664920330,0.059,0.090,0.074,0.074,0.206,0.139,0.139,0.142
1749039439.4667119980,0.138,0.209,0.174,0.174,0.074,0.143,0.143,0.139
1749039439.5669169426,0.074,0.112,0.093,0.093,0.174,0.140,0.140,0.143
1749039439.6671650410,0.148,0.226,0.187,0.187,0.093,0.147,0.147,0.140
1749039439.7673699856,0.090,0.137,0.114,0.114,0.187,0.148,0.148,0.147
1749039439.8675200939,0.079,0.120,0.100,0.100,0.114,0.142,0.142,0.148
1749039439.9677779675,0.128,0.196,0.162,0.162,0.100,0.145,0.145,0.142
1749039440.0680530071,0.120,0.185,0.152,0.152,0.162,0.150,0.150,0.145
1749039440.1683349609,0.114,0.176,0.145,0.145,0.152,0.153,0.153,0.150
1749039440.2685680389,0.098,0.152,0.125,0.125,0.145,0.151,0.151,0.153
1749039440.3687760830,0.110,0.170,0.140,0.140,0.125,0.151,0.151,0.151
1749039440.4689719677,0.076,0.118,0.097,0.097,0.140,0.146,0.146,0.151
1749039440.5691590309,0.117,0.181,0.149,0.149,0.097,0.146,0.146,0.146
1749039440.6693708897,0.109,0.169,0.139,0.139,0.149,0.148,0.148,0.146
1749039440.7696199417,0.086,0.134,0.110,0.110,0.139,0.145,0.145,0.148
1749039440.8698389530,0.097,0.151,0.124,0.124,0.110,0.142,0.142,0.145
1749039440.9700620174,0.080,0.124,0.102,0.102,0.124,0.138,0.138,0.142
1749039441.0702440739,0.186,0.293,0.240,0.240,0.102,0.153,0.153,0.138
1749039441.1704430580,0.056,0.088,0.072,0.072,0.240,0.150,0.150,0.153
1749039441.2706019878,0.040,0.062,0.051,0.051,0.072,0.134,0.134,0.150
1749039441.3707818985,0.151,0.237,0.194,0.194,0.051,0.139,0.139,0.134
1749039441.4709959030,0.116,0.182,0.149,0.149,0.194,0.147,0.147,0.139
1749039441.5712280273,0.093,0.147,0.120,0.120,0.149,0.146,0.146,0.147
1749039441.6714189053,0.104,0.164,0.134,0.134,0.120,0.146,0.146,0.146
1749039441.7716119289,0.083,0.130,0.106,0.106,0.134,0.142,0.142,0.146
1749039441.8718659878,0.153,0.245,0.199,0.199,0.106,0.151,0.151,0.142
1749039441.9720768929,0.045,0.072,0.059,0.059,0.199,0.144,0.144,0.151
1749039442.0723190308,0.154,0.248,0.201,0.201,0.059,0.150,0.150,0.144
1749039442.1725270748,0.072,0.115,0.093,0.093,0.201,0.148,0.148,0.150
1749039442.2727890015,0.120,0.196,0.158,0.158,0.093,0.149,0.149,0.148
1749039442.3731269836,0.134,0.220,0.177,0.177,0.158,0.156,0.156,0.149
1749039442.4735019207,0.101,0.167,0.134,0.134,0.177,0.158,0.158,0.156
1749039442.5737369061,0.089,0.146,0.117,0.117,0.134,0.154,0.154,0.158
1749039442.6739459038,0.129,0.213,0.171,0.171,0.117,0.157,0.157,0.154
1749039442.7741529942,0.078,0.129,0.103,0.103,0.171,0.154,0.154,0.157
1749039442.8743069172,0.185,0.311,0.248,0.248,0.103,0.167,0.167,0.154
1749039442.9744908810,0.093,0.156,0.124,0.124,0.248,0.170,0.170,0.167
1749039443.0746779442,0.075,0.126,0.100,0.100,0.124,0.161,0.161,0.170
1749039443.1749091148,0.177,0.300,0.239,0.239,0.100,0.171,0.171,0.161
1749039443.2751889229,0.092,0.156,0.124,0.124,0.239,0.172,0.172,0.171
1749039443.3753979206,0.148,0.252,0.200,0.200,0.124,0.177,0.177,0.172
1749039443.4756391048,0.105,0.179,0.142,0.142,0.200,0.177,0.177,0.177
1749039443.5759499073,0.107,0.184,0.145,0.145,0.142,0.174,0.174,0.177
1749039443.6761291027,0.140,0.241,0.191,0.191,0.145,0.178,0.178,0.174
1749039443.7763900757,0.144,0.250,0.197,0.197,0.191,0.186,0.186,0.178
1749039443.8765521049,0.096,0.167,0.131,0.131,0.197,0.183,0.183,0.186
1749039443.9767138958,0.128,0.222,0.175,0.175,0.131,0.182,0.182,0.183
1749039444.0769090652,0.099,0.172,0.136,0.136,0.175,0.179,0.179,0.182
1749039444.1771380901,0.142,0.248,0.195,0.195,0.136,0.182,0.182,0.179
1749039444.2773830891,0.141,0.246,0.193,0.193,0.195,0.188,0.188,0.182
1749039444.3776199818,0.057,0.098,0.077,0.077,0.193,0.176,0.176,0.188
1749039444.4778380394,0.212,0.369,0.290,0.290,0.077,0.190,0.190,0.176
1749039444.5780200958,0.000,0.000,0.000,0.000,0.290,0.171,0.171,0.190
1749039444.6782460213,0.284,0.497,0.391,0.391,0.000,0.194,0.194,0.171
1749039444.7785499096,0.035,0.061,0.048,0.048,0.391,0.189,0.189,0.194
1749039444.8787291050,0.092,0.159,0.125,0.125,0.048,0.175,0.175,0.189
1749039444.9788761139,0.059,0.101,0.080,0.080,0.125,0.161,0.161,0.175
1749039445.0790870190,0.150,0.259,0.205,0.205,0.080,0.164,0.164,0.161
1749039445.1793549061,0.152,0.264,0.208,0.208,0.205,0.176,0.176,0.164
1749039445.2795259953,0.103,0.178,0.140,0.140,0.208,0.176,0.176,0.176
1749039445.3796720505,0.121,0.208,0.165,0.165,0.140,0.176,0.176,0.176
1749039445.4798800945,0.067,0.115,0.091,0.091,0.165,0.167,0.167,0.176
1749039445.5800709724,0.154,0.264,0.209,0.209,0.091,0.171,0.171,0.167
1749039445.6802279949,0.112,0.191,0.151,0.151,0.209,0.174,0.174,0.171
1749039445.7804150581,0.092,0.158,0.125,0.125,0.151,0.169,0.169,0.174
1749039445.8805561066,0.121,0.206,0.164,0.164,0.125,0.169,0.169,0.169
1749039445.9807569981,0.132,0.224,0.178,0.178,0.164,0.173,0.173,0.169
1749039446.0810160637,0.181,0.307,0.244,0.244,0.178,0.187,0.187,0.173
1749039446.1812529564,0.104,0.177,0.141,0.141,0.244,0.188,0.188,0.187
1749039446.2814049721,0.124,0.209,0.166,0.166,0.141,0.187,0.187,0.188
1749039446.3816149235,0.100,0.166,0.133,0.133,0.166,0.181,0.181,0.187
1749039446.4818150997,0.159,0.265,0.212,0.212,0.133,0.186,0.186,0.181
1749039446.5820140839,0.154,0.256,0.205,0.205,0.212,0.194,0.194,0.186
1749039446.6821930408,0.155,0.256,0.205,0.205,0.205,0.201,0.201,0.194
1749039446.7823569775,0.117,0.193,0.155,0.155,0.205,0.199,0.199,0.201
1749039446.8825609684,0.161,0.263,0.212,0.212,0.155,0.203,0.203,0.199
1749039446.9827260971,0.161,0.260,0.210,0.210,0.212,0.209,0.209,0.203
1749039447.0830349922,0.149,0.239,0.194,0.194,0.210,0.211,0.211,0.209
1749039447.1832211018,0.112,0.178,0.145,0.145,0.194,0.205,0.205,0.211
1749039447.2834699154,0.148,0.232,0.190,0.190,0.145,0.203,0.203,0.205
1749039447.3837471008,0.163,0.253,0.208,0.208,0.190,0.207,0.207,0.203
1749039447.4839460850,0.177,0.271,0.224,0.224,0.208,0.214,0.214,0.207
1749039447.5841510296,0.152,0.230,0.191,0.191,0.224,0.216,0.216,0.214
1749039447.6843609810,0.146,0.216,0.181,0.181,0.191,0.214,0.214,0.216
1749039447.7845170498,0.141,0.203,0.172,0.172,0.181,0.210,0.210,0.214
1749039447.8847739697,0.155,0.219,0.187,0.187,0.172,0.208,0.208,0.210
1749039447.9849851131,0.165,0.228,0.196,0.196,0.187,0.209,0.209,0.208
1749039448.0851678848,0.165,0.224,0.195,0.195,0.196,0.210,0.210,0.209
1749039448.1853671074,0.159,0.211,0.185,0.185,0.195,0.210,0.210,0.210
1749039448.2855811119,0.170,0.220,0.195,0.195,0.185,0.210,0.210,0.210
1749039448.3857591152,0.179,0.229,0.204,0.204,0.195,0.213,0.213,0.210
1749039448.4859480858,0.173,0.216,0.195,0.195,0.204,0.214,0.214,0.213
1749039448.5861489773,0.136,0.166,0.151,0.151,0.195,0.208,0.208,0.214
1749039448.6863698959,0.151,0.180,0.165,0.165,0.151,0.202,0.202,0.208
1749039448.7866098881,0.168,0.199,0.184,0.184,0.165,0.201,0.201,0.202
1749039448.8868219852,0.163,0.192,0.177,0.177,0.184,0.200,0.200,0.201
1749039448.9870879650,0.174,0.202,0.188,0.188,0.177,0.200,0.200,0.200
1749039449.0873200893,0.170,0.195,0.183,0.183,0.188,0.201,0.201,0.200
1749039449.1874918938,0.158,0.178,0.168,0.168,0.183,0.199,0.199,0.201
1749039449.2877089977,0.168,0.186,0.177,0.177,0.168,0.198,0.198,0.199
1749039449.3879449368,0.156,0.169,0.162,0.162,0.177,0.195,0.195,0.198
1749039449.4882481098,0.151,0.162,0.156,0.156,0.162,0.191,0.191,0.195
1749039449.5884680748,0.153,0.161,0.157,0.157,0.156,0.187,0.187,0.191
1749039449.6886761189,0.163,0.169,0.166,0.166,0.157,0.186,0.186,0.187
1749039449.7889380455,0.175,0.178,0.176,0.176,0.166,0.186,0.186,0.186
1749039449.8891649246,0.141,0.142,0.142,0.142,0.176,0.183,0.183,0.186
1749039449.9893980026,0.166,0.165,0.165,0.165,0.142,0.181,0.181,0.183
1749039450.0895760059,0.136,0.134,0.135,0.135,0.165,0.177,0.177,0.181
1749039450.1897759438,0.155,0.151,0.153,0.153,0.135,0.174,0.174,0.177
1749039450.2899949551,0.148,0.142,0.145,0.145,0.153,0.171,0.171,0.174
1749039450.3902420998,0.151,0.144,0.147,0.147,0.145,0.169,0.169,0.171
1749039450.4904880524,0.153,0.144,0.149,0.149,0.147,0.168,0.168,0.169
1749039450.5907011032,0.167,0.156,0.161,0.161,0.149,0.169,0.169,0.168
1749039450.6909389496,0.166,0.154,0.160,0.160,0.161,0.170,0.170,0.169
1749039450.7911570072,0.168,0.155,0.162,0.162,0.160,0.172,0.172,0.170
1749039450.8913159370,0.159,0.146,0.153,0.153,0.162,0.172,0.172,0.172
1749039450.9915609360,0.205,0.188,0.196,0.196,0.153,0.178,0.178,0.172
1749039451.0917880535,0.136,0.124,0.130,0.130,0.196,0.176,0.176,0.178
1749039451.1919929981,0.226,0.207,0.217,0.217,0.130,0.182,0.182,0.176
1749039451.2922220230,0.139,0.128,0.133,0.133,0.217,0.181,0.181,0.182
1749039451.3924429417,0.209,0.192,0.201,0.201,0.133,0.185,0.185,0.181
1749039451.4926071167,0.159,0.147,0.153,0.153,0.201,0.185,0.185,0.185
1749039451.5928430557,0.201,0.188,0.195,0.195,0.153,0.188,0.188,0.185
1749039451.6930499077,0.167,0.157,0.162,0.162,0.195,0.189,0.189,0.188
