Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749039067.2026200294,0.72,0.310,0.136,0.001,0.06,0.446,0.005,108,0.132
1749039067.3028628826,0.90,0.330,0.142,0.001,0.06,0.471,0.007,107,0.145
1749039067.4031140804,1.08,0.347,0.156,0.001,0.11,0.503,0.008,107,0.147
1749039067.5032770634,1.44,0.364,0.173,0.001,0.17,0.537,0.011,108,0.165
1749039067.6034500599,1.26,0.374,0.189,0.001,0.29,0.563,0.011,110,0.132
1749039067.7037010193,1.44,0.380,0.205,0.001,0.46,0.584,0.014,113,0.128
1749039067.8039379120,1.44,0.375,0.220,0.001,0.52,0.595,0.014,118,0.072
1749039067.9041249752,1.62,0.365,0.233,0.001,0.52,0.597,0.015,123,0.057
1749039068.0043261051,1.62,0.353,0.244,0.001,0.57,0.597,0.015,126,0.046
1749039068.1045539379,1.44,0.340,0.249,0.001,0.63,0.588,0.013,128,0.027
1749039068.2048470974,1.62,0.325,0.253,0.001,0.74,0.577,0.014,127,0.009
1749039068.3050339222,1.80,0.313,0.255,0.001,0.80,0.568,0.015,126,0.025
1749039068.4051868916,1.98,0.306,0.257,0.001,0.86,0.563,0.016,124,0.033
1749039068.5053410530,1.98,0.307,0.259,0.001,0.86,0.565,0.016,122,0.072
1749039068.6055340767,1.80,0.311,0.262,0.001,0.86,0.573,0.015,122,0.080
1749039068.7057430744,1.62,0.316,0.266,0.001,0.97,0.582,0.015,121,0.081
1749039068.8058960438,1.62,0.322,0.274,0.002,0.92,0.596,0.016,122,0.088
1749039068.9061059952,1.62,0.325,0.284,0.002,0.97,0.609,0.017,122,0.074
1749039069.0063199997,1.62,0.329,0.292,0.002,1.03,0.620,0.017,124,0.086
1749039069.1065089703,1.44,0.331,0.301,0.002,0.97,0.631,0.016,125,0.075
1749039069.2066850662,1.62,0.327,0.308,0.002,1.03,0.635,0.017,127,0.044
1749039069.3069329262,1.62,0.322,0.316,0.002,1.03,0.638,0.017,128,0.045
1749039069.4070920944,1.26,0.316,0.323,0.002,1.09,0.639,0.015,130,0.035
1749039069.5073029995,1.44,0.312,0.327,0.002,1.09,0.639,0.016,132,0.047
1749039069.6075038910,1.44,0.309,0.330,0.002,1.15,0.638,0.016,134,0.039
1749039069.7076840401,1.26,0.301,0.334,0.003,1.20,0.634,0.016,134,0.007
1749039069.8079180717,1.26,0.296,0.339,0.003,1.20,0.635,0.016,134,0.036
1749039069.9081830978,1.26,0.293,0.343,0.003,1.20,0.636,0.016,130,0.028
1749039070.0084190369,1.26,0.290,0.344,0.003,1.26,0.634,0.016,125,0.027
1749039070.1086049080,1.26,0.289,0.347,0.003,1.32,0.636,0.016,121,0.040
1749039070.2088329792,1.26,0.294,0.350,0.003,1.38,0.643,0.016,116,0.066
1749039070.3091061115,1.26,0.302,0.354,0.003,1.43,0.655,0.017,112,0.083
1749039070.4093079567,1.08,0.316,0.359,0.003,1.55,0.675,0.017,108,0.127
1749039070.5094780922,1.08,0.330,0.366,0.003,1.60,0.695,0.018,105,0.116
1749039070.6097030640,0.90,0.346,0.377,0.004,1.72,0.723,0.020,103,0.158
1749039070.7099549770,0.90,0.361,0.391,0.004,1.83,0.751,0.021,102,0.145
1749039070.8101599216,0.54,0.375,0.406,0.005,2.06,0.781,0.022,102,0.169
1749039070.9103419781,0.72,0.390,0.421,0.005,2.12,0.811,0.024,101,0.178
1749039071.0105230808,0.36,0.398,0.436,0.006,2.12,0.834,0.023,101,0.148
1749039071.1107320786,0.18,0.402,0.454,0.006,2.23,0.855,0.023,100,0.141
1749039071.2109780312,0.18,0.403,0.472,0.007,2.29,0.874,0.024,100,0.135
1749039071.3111619949,0.00,0.406,0.488,0.008,2.29,0.893,0.024,99,0.157
1749039071.4113481045,0.00,0.406,0.501,0.008,2.23,0.907,0.024,97,0.136
1749039071.5115330219,-0.18,0.405,0.513,0.009,2.29,0.918,0.024,94,0.134
1749039071.6117069721,-0.18,0.407,0.529,0.009,2.18,0.935,0.023,92,0.153
1749039071.7119159698,-0.36,0.413,0.545,0.010,2.06,0.958,0.022,90,0.178
1749039071.8122038841,-0.36,0.424,0.559,0.010,2.06,0.983,0.023,89,0.210
1749039071.9124910831,-0.54,0.436,0.573,0.011,2.12,1.008,0.023,86,0.208
1749039072.0127489567,-0.54,0.445,0.592,0.012,2.23,1.037,0.025,85,0.208
1749039072.1129729748,-0.54,0.456,0.615,0.013,2.41,1.071,0.028,84,0.233
1749039072.2131800652,-0.72,0.470,0.638,0.014,2.35,1.107,0.027,84,0.249
1749039072.3133370876,-0.90,0.472,0.660,0.014,2.35,1.132,0.026,83,0.186
1749039072.4135630131,-1.44,0.479,0.683,0.015,2.41,1.162,0.023,83,0.248
1749039072.5137379169,-1.62,0.483,0.708,0.016,2.23,1.191,0.021,83,0.209
1749039072.6139700413,-1.62,0.485,0.730,0.017,2.01,1.215,0.020,82,0.219
1749039072.7141909599,-1.80,0.489,0.752,0.018,1.83,1.241,0.018,81,0.239
1749039072.8143649101,-2.16,0.492,0.774,0.019,1.78,1.266,0.016,80,0.221
1749039072.9145650864,-2.16,0.496,0.797,0.019,1.72,1.293,0.015,79,0.243
1749039073.0147991180,-2.34,0.501,0.822,0.020,1.72,1.323,0.015,79,0.245
1749039073.1150128841,-2.52,0.505,0.845,0.021,1.66,1.350,0.013,78,0.246
1749039073.2151939869,-2.70,0.513,0.869,0.022,1.60,1.382,0.012,78,0.271
1749039073.3153810501,-2.88,0.518,0.895,0.022,1.43,1.413,0.009,77,0.258
1749039073.4156179428,-2.88,0.522,0.920,0.023,1.38,1.442,0.009,77,0.256
1749039073.5158278942,-3.06,0.529,0.946,0.023,1.20,1.475,0.006,76,0.285
1749039073.6160850525,-3.06,0.535,0.974,0.024,1.03,1.509,0.005,76,0.276
1749039073.7163400650,-3.24,0.539,1.000,0.024,0.86,1.538,0.002,75,0.270
1749039073.8165240288,-3.24,0.544,1.029,0.025,0.74,1.573,0.001,74,0.291
1749039073.9167320728,-3.06,0.545,1.057,0.025,0.52,1.602,0.001,74,0.258
1749039074.0169830322,-3.06,0.549,1.086,0.025,0.52,1.634,0.001,75,0.293
1749039074.1172070503,-2.88,0.551,1.115,0.025,0.23,1.666,-0.000,75,0.274
1749039074.2173779011,-2.70,0.553,1.142,0.026,-0.06,1.694,-0.001,74,0.281
1749039074.3175969124,-2.34,0.554,1.170,0.025,-0.34,1.724,-0.001,74,0.280
1749039074.4177820683,-2.16,0.557,1.200,0.025,-0.57,1.756,-0.002,74,0.290
1749039074.5179769993,-1.80,0.559,1.229,0.025,-0.69,1.788,0.001,73,0.285
1749039074.6181259155,-1.26,0.563,1.257,0.024,-0.80,1.819,0.004,74,0.300
1749039074.7183330059,-0.90,0.564,1.287,0.024,-0.97,1.850,0.006,74,0.279
1749039074.8185501099,-0.18,0.562,1.317,0.023,-1.26,1.879,0.009,76,0.277
1749039074.9187710285,0.00,0.563,1.346,0.023,-1.49,1.909,0.008,74,0.289
1749039075.0189421177,0.90,0.563,1.376,0.022,-1.60,1.939,0.015,75,0.282
1749039075.1190960407,1.26,0.559,1.403,0.021,-1.66,1.962,0.017,74,0.250
1749039075.2192909718,1.98,0.557,1.432,0.020,-1.72,1.989,0.023,76,0.281
1749039075.3195240498,2.34,0.555,1.462,0.019,-1.78,2.017,0.024,75,0.268
1749039075.4196729660,2.88,0.554,1.488,0.019,-1.78,2.042,0.030,75,0.274
1749039075.5198240280,3.78,0.557,1.515,0.018,-1.78,2.072,0.037,74,0.296
1749039075.6199829578,4.14,0.555,1.543,0.017,-1.78,2.097,0.040,75,0.253
1749039075.7201509476,4.68,0.552,1.571,0.016,-1.72,2.123,0.045,75,0.270
1749039075.8203580379,5.40,0.556,1.600,0.015,-1.60,2.155,0.052,77,0.302
1749039075.9205269814,5.58,0.557,1.629,0.014,-1.32,2.184,0.055,75,0.273
1749039076.0206770897,6.12,0.558,1.655,0.014,-1.03,2.211,0.064,75,0.287
1749039076.1208500862,6.48,0.556,1.683,0.013,-0.69,2.236,0.069,76,0.259
1749039076.2210230827,6.48,0.554,1.714,0.013,-0.34,2.265,0.072,77,0.274
1749039076.3212280273,6.84,0.552,1.743,0.013,-0.06,2.291,0.078,77,0.262
1749039076.4215030670,6.84,0.551,1.770,0.013,0.23,2.317,0.081,77,0.274
1749039076.5216989517,7.02,0.547,1.796,0.013,0.57,2.338,0.085,77,0.244
1749039076.6219019890,6.84,0.543,1.824,0.014,0.97,2.362,0.088,77,0.251
1749039076.7221519947,6.84,0.541,1.852,0.014,1.55,2.387,0.093,78,0.259
1749039076.8223769665,6.48,0.541,1.877,0.015,1.95,2.412,0.094,77,0.272
1749039076.9225859642,6.12,0.539,1.902,0.016,2.46,2.435,0.096,77,0.246
1749039077.0228459835,6.12,0.535,1.927,0.017,2.86,2.455,0.101,77,0.241
1749039077.1232268810,5.58,0.535,1.954,0.019,3.27,2.483,0.101,78,0.269
1749039077.2234010696,5.04,0.539,1.981,0.020,3.67,2.514,0.102,78,0.283
1749039077.3235590458,4.68,0.537,2.006,0.022,4.13,2.537,0.104,78,0.240
1749039077.4237461090,4.32,0.535,2.032,0.024,4.64,2.561,0.107,78,0.254
1749039077.5238890648,3.78,0.532,2.060,0.026,5.27,2.585,0.110,78,0.237
1749039077.6241400242,3.42,0.529,2.087,0.029,5.90,2.609,0.115,79,0.244
1749039077.7243220806,2.70,0.529,2.112,0.032,6.30,2.635,0.115,80,0.260
1749039077.8245470524,1.98,0.526,2.136,0.034,6.59,2.656,0.112,80,0.231
1749039077.9251310825,1.26,0.524,2.159,0.037,6.93,2.677,0.112,79,0.242
1749039078.0252830982,0.72,0.522,2.185,0.040,7.22,2.702,0.112,79,0.243
1749039078.1254260540,0.18,0.522,2.211,0.044,7.51,2.728,0.114,79,0.244
1749039078.2256059647,-0.18,0.523,2.235,0.047,7.91,2.753,0.117,80,0.256
1749039078.3258130550,-0.36,0.525,2.259,0.050,8.19,2.779,0.122,80,0.260
1749039078.4259600639,-0.72,0.523,2.284,0.054,8.48,2.802,0.125,79,0.225
1749039078.5261220932,-1.08,0.522,2.310,0.058,8.59,2.827,0.126,78,0.252
1749039078.6263270378,-1.26,0.522,2.337,0.062,8.71,2.855,0.130,78,0.246
1749039078.7265338898,-1.26,0.523,2.360,0.066,8.65,2.879,0.133,77,0.253
1749039078.8267300129,-1.08,0.522,2.383,0.069,8.65,2.900,0.138,79,0.236
1749039078.9269080162,-0.90,0.518,2.408,0.073,8.65,2.922,0.143,77,0.225
1749039079.0270690918,-0.18,0.514,2.435,0.077,8.71,2.944,0.153,76,0.225
1749039079.1272120476,0.36,0.516,2.460,0.081,8.65,2.970,0.162,78,0.258
1749039079.2273979187,1.44,0.514,2.483,0.084,8.59,2.989,0.174,77,0.219
1749039079.3275840282,2.16,0.513,2.506,0.088,8.42,3.010,0.182,76,0.243
1749039079.4277470112,3.06,0.510,2.529,0.091,8.25,3.029,0.191,77,0.214
1749039079.5279719830,4.50,0.509,2.554,0.095,7.96,3.051,0.205,79,0.240
1749039079.6281459332,5.76,0.508,2.577,0.098,7.73,3.071,0.217,78,0.227
1749039079.7283520699,7.38,0.512,2.600,0.101,7.56,3.094,0.233,78,0.263
1749039079.8285610676,9.36,0.511,2.623,0.104,7.56,3.112,0.253,77,0.219
1749039079.9287478924,11.52,0.510,2.647,0.107,7.85,3.128,0.276,76,0.233
1749039080.0289289951,13.14,0.510,2.671,0.111,8.08,3.146,0.296,78,0.238
1749039080.1291239262,15.30,0.512,2.697,0.114,8.54,3.165,0.321,78,0.246
1749039080.2293601036,16.92,0.510,2.720,0.118,8.88,3.179,0.340,79,0.220
1749039080.3295528889,18.54,0.511,2.742,0.122,9.28,3.194,0.361,80,0.253
1749039080.4298129082,20.34,0.512,2.766,0.126,9.91,3.208,0.384,86,0.232
1749039080.5299971104,21.78,0.512,2.791,0.130,10.77,3.223,0.406,83,0.240
1749039080.6301460266,23.76,0.516,2.815,0.135,11.80,3.235,0.435,84,0.261
1749039080.7302999496,25.74,0.523,2.839,0.140,13.18,3.246,0.469,84,0.283
1749039080.8304879665,28.26,0.537,2.862,0.146,14.50,3.256,0.510,85,0.322
1749039080.9306778908,28.80,0.529,2.887,0.153,16.10,3.262,0.527,86,0.172
1749039081.0308609009,29.70,0.530,2.914,0.161,17.88,3.272,0.552,85,0.292
1749039081.1310720444,30.06,0.531,2.943,0.171,19.77,3.286,0.577,83,0.244
1749039081.2312610149,30.96,0.541,2.970,0.181,21.89,3.296,0.612,82,0.323
1749039081.3315169811,31.50,0.539,2.990,0.189,23.26,3.301,0.629,84,0.222
1749039081.4317300320,31.68,0.534,3.012,0.199,25.15,3.304,0.646,82,0.239
1749039081.5319459438,31.32,0.515,3.038,0.212,27.16,3.307,0.651,82,0.135
1749039081.6321170330,31.14,0.511,3.066,0.227,29.68,3.315,0.673,82,0.264
1749039081.7323451042,32.22,0.527,3.086,0.239,31.57,3.319,0.712,81,0.344
1749039081.8324999809,31.50,0.518,3.101,0.249,32.95,3.324,0.716,79,0.143
1749039081.9327099323,31.50,0.522,3.115,0.258,34.26,3.329,0.734,80,0.313
1749039082.0328609943,30.06,0.507,3.138,0.274,36.44,3.340,0.739,76,0.116
1749039082.1330089569,29.88,0.508,3.163,0.293,39.53,3.342,0.768,77,0.294
1749039082.2332210541,29.88,0.516,3.180,0.308,41.48,3.345,0.797,78,0.271
1749039082.3334400654,30.06,0.536,3.197,0.324,42.69,3.356,0.836,78,0.363
1749039082.4336040020,28.98,0.519,3.210,0.336,43.83,3.363,0.832,76,0.089
1749039082.5338149071,28.44,0.518,3.228,0.354,45.26,3.373,0.851,77,0.298
1749039082.6339709759,28.26,0.521,3.252,0.378,47.27,3.382,0.883,76,0.246
1749039082.7341659069,28.26,0.528,3.271,0.400,50.25,3.376,0.917,78,0.291
1749039082.8344318867,28.26,0.535,3.282,0.414,51.05,3.381,0.940,76,0.280
1749039082.9345970154,28.08,0.538,3.296,0.431,52.20,3.387,0.961,76,0.265
1749039083.0348880291,27.54,0.531,3.313,0.454,54.09,3.390,0.979,77,0.205
1749039083.1351330280,27.18,0.528,3.332,0.480,56.04,3.394,1.005,77,0.258
1749039083.2352950573,27.54,0.541,3.348,0.505,57.75,3.392,1.044,77,0.340
1749039083.3354489803,27.90,0.547,3.361,0.526,59.53,3.386,1.072,77,0.264
1749039083.4357049465,27.00,0.547,3.371,0.544,61.25,3.388,1.091,76,0.270
1749039083.5359261036,26.28,0.544,3.383,0.567,63.25,3.387,1.111,76,0.242
1749039083.6361260414,25.56,0.544,3.398,0.598,65.95,3.384,1.142,77,0.279
1749039083.7363860607,24.48,0.550,3.410,0.627,68.24,3.384,1.177,76,0.303
1749039083.8365859985,23.22,0.553,3.419,0.650,69.79,3.390,1.203,76,0.277
1749039083.9368140697,21.42,0.551,3.427,0.673,71.22,3.402,1.223,76,0.251
1749039084.0370810032,18.72,0.549,3.436,0.700,72.94,3.420,1.249,75,0.270
1749039084.1373319626,17.10,0.546,3.444,0.730,74.66,3.427,1.276,76,0.251
1749039084.2375640869,15.66,0.552,3.452,0.758,76.26,3.434,1.309,76,0.315
1749039084.3377780914,14.58,0.555,3.457,0.783,77.58,3.436,1.338,75,0.276
1749039084.4379661083,12.96,0.554,3.463,0.808,78.95,3.444,1.362,75,0.270
1749039084.5381200314,10.98,0.556,3.467,0.834,80.33,3.454,1.390,74,0.291
1749039084.6383581161,9.54,0.555,3.472,0.865,81.53,3.462,1.420,75,0.258
1749039084.7385210991,7.92,0.558,3.477,0.896,82.56,3.472,1.454,75,0.307
1749039084.8387160301,6.48,0.561,3.480,0.923,83.02,3.485,1.484,75,0.286
1749039084.9388859272,4.86,0.562,3.483,0.951,83.65,3.498,1.513,76,0.286
1749039085.0390429497,3.60,0.557,3.486,0.979,84.45,3.505,1.536,75,0.244
1749039085.1392190456,2.52,0.555,3.489,1.009,85.31,3.510,1.564,75,0.281
1749039085.2394781113,1.80,0.558,3.491,1.039,86.17,3.511,1.596,75,0.293
1749039085.3396279812,0.90,0.563,3.493,1.067,86.97,3.514,1.629,74,0.306
1749039085.4398269653,0.00,0.563,3.494,1.093,87.72,3.516,1.656,74,0.276
1749039085.5399789810,-1.08,0.564,3.495,1.119,87.95,3.526,1.682,73,0.290
1749039085.6402258873,-2.16,0.563,3.496,1.150,88.29,3.534,1.712,73,0.274
1749039085.7403819561,-3.06,0.570,3.497,1.183,88.46,3.543,1.751,73,0.332
1749039085.8405311108,-3.78,0.575,3.498,1.212,88.58,3.550,1.785,72,0.305
1749039085.9407279491,-3.96,0.580,3.498,1.240,88.69,3.551,1.817,72,0.319
1749039086.0408799648,-4.32,0.579,3.499,1.267,88.81,3.555,1.843,72,0.280
1749039086.1410820484,-4.32,0.579,3.500,1.300,88.87,3.555,1.876,72,0.300
1749039086.2413210869,-4.50,0.580,3.500,1.334,88.58,3.560,1.911,71,0.304
1749039086.3414850235,-4.50,0.585,3.501,1.366,88.18,3.565,1.947,72,0.329
1749039086.4416348934,-4.14,0.586,3.502,1.395,87.95,3.565,1.978,71,0.299
1749039086.5418190956,-3.78,0.583,3.503,1.424,87.49,3.567,2.003,71,0.280
1749039086.6419970989,-2.88,0.579,3.505,1.455,87.09,3.563,2.031,71,0.287
1749039086.7421469688,-1.98,0.578,3.507,1.489,86.80,3.559,2.065,71,0.297
1749039086.8422911167,-0.72,0.580,3.509,1.521,86.34,3.553,2.100,71,0.314
1749039086.9424560070,0.36,0.581,3.511,1.550,85.89,3.549,2.130,71,0.296
1749039087.0426039696,1.80,0.579,3.513,1.577,85.43,3.541,2.155,73,0.286
1749039087.1427490711,3.24,0.572,3.515,1.607,84.91,3.533,2.179,71,0.258
1749039087.2430150509,5.04,0.572,3.518,1.639,84.57,3.522,2.211,72,0.311
1749039087.3432390690,6.48,0.577,3.521,1.670,84.34,3.513,2.247,72,0.317
1749039087.4434299469,8.64,0.575,3.524,1.699,84.40,3.494,2.273,72,0.269
1749039087.5436530113,10.44,0.576,3.527,1.726,84.40,3.478,2.300,71,0.313
1749039087.6438949108,12.06,0.575,3.530,1.755,84.34,3.466,2.326,72,0.282
1749039087.7440550327,13.86,0.574,3.533,1.788,84.63,3.448,2.356,72,0.295
1749039087.8441998959,14.94,0.577,3.536,1.819,84.80,3.438,2.387,70,0.310
1749039087.9443600178,16.56,0.578,3.538,1.848,85.20,3.420,2.414,72,0.299
1749039088.0445330143,17.82,0.581,3.540,1.876,85.83,3.403,2.441,72,0.316
1749039088.1447429657,18.90,0.577,3.542,1.906,86.52,3.389,2.463,71,0.263
1749039088.2452290058,19.62,0.580,3.544,1.938,87.26,3.376,2.493,73,0.330
1749039088.3454110622,20.70,0.582,3.545,1.970,88.58,3.353,2.519,73,0.294
1749039088.4456410408,21.42,0.582,3.546,2.002,89.90,3.334,2.545,73,0.307
1749039088.5457999706,21.60,0.582,3.545,2.031,91.10,3.320,2.568,73,0.293
1749039088.6459450722,21.96,0.581,3.544,2.061,92.65,3.302,2.590,74,0.301
1749039088.7460889816,21.24,0.576,3.543,2.093,94.48,3.293,2.612,74,0.262
1749039088.8462860584,20.52,0.573,3.540,2.124,96.26,3.282,2.636,75,0.293
1749039088.9465069771,19.80,0.569,3.536,2.154,97.98,3.271,2.658,76,0.265
1749039089.0467360020,18.18,0.567,3.531,2.184,99.75,3.265,2.685,77,0.288
1749039089.1469819546,16.38,0.563,3.526,2.211,101.18,3.266,2.710,76,0.258
1749039089.2471990585,14.76,0.555,3.520,2.238,102.62,3.265,2.731,76,0.245
1749039089.3474950790,12.78,0.550,3.514,2.266,103.93,3.267,2.757,77,0.260
1749039089.4476830959,10.80,0.542,3.507,2.294,105.31,3.269,2.780,78,0.223
1749039089.5478610992,8.82,0.538,3.499,2.320,106.68,3.267,2.806,79,0.263
1749039089.6480851173,6.66,0.536,3.491,2.344,107.95,3.268,2.832,78,0.254
1749039089.7482409477,4.68,0.530,3.484,2.367,108.98,3.271,2.853,79,0.221
1749039089.8484489918,2.34,0.525,3.476,2.390,109.72,3.279,2.876,79,0.235
1749039089.9486660957,0.00,0.522,3.467,2.414,110.35,3.285,2.904,79,0.241
1749039090.0489330292,-1.98,0.521,3.458,2.438,110.98,3.288,2.931,80,0.244
1749039090.1492049694,-3.96,0.519,3.449,2.462,111.50,3.292,2.957,79,0.236
1749039090.2494699955,-5.40,0.519,3.441,2.483,111.73,3.295,2.981,81,0.248
1749039090.3496780396,-7.20,0.516,3.432,2.504,112.19,3.299,3.002,82,0.219
1749039090.4499421120,-8.82,0.513,3.422,2.528,112.64,3.299,3.027,83,0.234
1749039090.5501499176,-10.44,0.512,3.412,2.551,112.76,3.303,3.051,84,0.229
1749039090.6503250599,-11.88,0.507,3.403,2.574,112.76,3.307,3.072,85,0.211
1749039090.7505240440,-13.50,0.500,3.394,2.596,112.59,3.315,3.090,86,0.197
1749039090.8507339954,-14.76,0.495,3.385,2.618,112.24,3.321,3.108,88,0.204
1749039090.9509480000,-15.66,0.485,3.376,2.640,111.90,3.323,3.122,89,0.169
1749039091.0511329174,-16.56,0.479,3.368,2.660,111.38,3.328,3.137,89,0.195
1749039091.1513750553,-17.10,0.473,3.360,2.679,110.92,3.328,3.151,90,0.177
1749039091.2516069412,-17.82,0.466,3.353,2.698,110.47,3.331,3.164,90,0.173
1749039091.3518478870,-18.72,0.460,3.347,2.715,109.95,3.337,3.175,91,0.168
1749039091.4520699978,-19.08,0.454,3.341,2.732,109.21,3.340,3.186,90,0.165
1749039091.5523569584,-19.62,0.451,3.335,2.750,108.40,3.345,3.201,90,0.178
1749039091.6525130272,-19.98,0.447,3.329,2.767,107.49,3.348,3.214,90,0.159
1749039091.7527379990,-20.16,0.446,3.324,2.784,106.68,3.351,3.229,90,0.184
1749039091.8529438972,-19.98,0.443,3.319,2.800,105.83,3.351,3.242,90,0.156
1749039091.9530909061,-19.62,0.440,3.315,2.816,105.02,3.350,3.254,89,0.162
1749039092.0532560349,-19.26,0.439,3.310,2.833,104.05,3.350,3.270,88,0.171
1749039092.1534779072,-18.90,0.440,3.306,2.850,103.13,3.350,3.288,89,0.184
1749039092.2536790371,-18.90,0.445,3.302,2.867,102.33,3.353,3.309,88,0.199
1749039092.3538269997,-18.72,0.446,3.299,2.882,101.53,3.355,3.325,87,0.175
1749039092.4540119171,-18.54,0.448,3.296,2.899,100.67,3.357,3.343,85,0.190
1749039092.5543260574,-18.36,0.450,3.293,2.917,99.87,3.359,3.362,84,0.187
1749039092.6545441151,-18.18,0.454,3.289,2.936,99.06,3.361,3.384,83,0.204
1749039092.7547540665,-18.00,0.458,3.286,2.956,98.26,3.363,3.407,84,0.201
1749039092.8549480438,-18.00,0.464,3.284,2.974,97.35,3.370,3.430,84,0.223
1749039092.9551169872,-18.18,0.473,3.282,2.993,96.49,3.378,3.456,87,0.235
1749039093.0553181171,-18.00,0.474,3.280,3.012,95.45,3.383,3.475,86,0.192
1749039093.1555531025,-18.18,0.469,3.278,3.033,94.37,3.390,3.488,83,0.164
1749039093.2557659149,-18.18,0.466,3.276,3.056,93.33,3.395,3.507,89,0.197
1749039093.3559849262,-18.72,0.475,3.275,3.079,92.36,3.409,3.535,84,0.259
1749039093.4562070370,-18.90,0.472,3.274,3.102,91.39,3.416,3.552,90,0.157
1749039093.5564410686,-18.72,0.466,3.274,3.120,90.58,3.419,3.562,90,0.172
1749039093.6566851139,-20.16,0.474,3.274,3.137,89.90,3.438,3.581,93,0.263
1749039093.7569210529,-19.62,0.458,3.274,3.159,88.87,3.436,3.587,82,0.068
1749039093.8571319580,-21.06,0.469,3.275,3.184,87.55,3.462,3.614,84,0.316
1749039093.9573531151,-21.78,0.466,3.276,3.201,86.63,3.474,3.623,82,0.130
1749039094.0575358868,-22.32,0.459,3.277,3.219,85.54,3.484,3.629,81,0.173
1749039094.1577000618,-20.34,0.430,3.279,3.238,84.68,3.465,3.626,81,0.001
1749039094.2579250336,-21.06,0.426,3.281,3.255,83.82,3.476,3.634,81,0.217
1749039094.3580980301,-22.50,0.434,3.283,3.279,82.79,3.498,3.656,95,0.198
1749039094.4582550526,-24.12,0.441,3.286,3.297,81.88,3.521,3.670,88,0.201
1749039094.5585069656,-26.28,0.452,3.287,3.306,81.36,3.546,3.677,87,0.240
